cod_municipio;modulo_fiscal_ha;fracao_minima_parcelamento_ha;zona_tipica_modulo;zona_pecuaria;data_referencia;fonte;observacao
4103404;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103453;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103479;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103503;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103602;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103701;12.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103800;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103909;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4103958;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104006;14.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104055;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104105;20.0;2.0;A1;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104204;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104253;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104303;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104402;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104428;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104451;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104501;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104600;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104659;16.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104709;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104808;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4104907;16.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105003;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105102;12.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105201;30.0;2.0;A1;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105300;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105409;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105508;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105607;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105706;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105805;10.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4105904;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106001;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106100;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106209;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106308;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106407;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106456;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106506;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106555;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106803;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106571;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106605;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106704;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106852;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4106902;5.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107009;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107108;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107124;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107157;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107207;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107256;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107306;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4128633;30.0;2.0;A1;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107405;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107504;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107538;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107520;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107546;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107553;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107603;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107652;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107702;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107736;16.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107751;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107850;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107801;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4107900;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108007;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108106;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108205;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108304;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108452;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108320;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108403;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108502;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108551;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108601;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108650;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108700;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108809;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108908;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4108957;16.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109005;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109104;22.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109203;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109302;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109401;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109500;20.0;2.0;A2;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109609;16.0;2.0;A2;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109658;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109708;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109757;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109807;12.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4109906;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110003;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110052;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110078;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110102;16.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110201;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110300;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110409;22.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110508;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110607;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110656;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110706;16.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110805;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110904;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4110953;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111001;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111100;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111209;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111258;14.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111308;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111407;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111506;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111555;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111605;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111704;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111803;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4111902;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112009;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112108;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112207;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112306;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112405;22.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112504;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112603;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112702;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112751;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112801;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112900;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4112959;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113007;22.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113106;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113205;16.0;2.0;A1;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113254;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113304;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113403;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113429;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113452;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113502;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113601;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113700;12.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113734;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113759;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113809;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4113908;16.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114005;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114104;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114203;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114302;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114351;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114401;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114500;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114609;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114708;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114807;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4114906;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115002;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115101;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115200;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115309;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115358;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115408;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115457;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115507;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115606;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115705;16.0;2.0;A2;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115739;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115754;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115804;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115853;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4115903;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116000;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116059;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116109;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116208;16.0;2.0;A2;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116307;14.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116406;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116505;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116604;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116703;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116802;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116901;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4116950;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117008;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117057;18.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117107;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117206;22.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117255;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117214;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117222;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117271;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117297;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117305;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117404;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117453;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117503;16.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117602;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117701;16.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117800;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4117909;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118006;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118105;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118204;16.0;2.0;A2;3;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118303;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118402;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118451;18.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118501;18.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118600;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118709;24.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118808;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118857;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4118907;20.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119004;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119103;20.0;2.0;A1;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119152;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119251;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119202;18.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119301;20.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119400;16.0;2.0;A2;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119509;12.0;2.0;A1;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119608;20.0;2.0;A3;2;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119657;12.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119707;24.0;2.0;A2;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
4119806;20.0;2.0;A3;1;2022-08-01;"INCRA — Índices Básicos (IE nº 5/2022; tabela de 2013)";
