cod_municipio;area_geometrica_uniao_ha;area_agropecuaria_mapbiomas_ha;area_vegetacao_mapbiomas_ha;ano_mapbiomas
2918605;35622.0267;16092.6798;38445.9487;2024
2918704;32401.4751;19545.649;24969.6907;2024
2918753;51270.9419;28172.4826;57938.7689;2024
2918803;29147.7552;22715.007;8110.1684;2024
2918902;60132.8051;55682.1307;573.4544;2024
2919009;50628.1404;35576.9164;43129.1015;2024
2919058;25345.8741;14811.1195;17685.3758;2024
2919108;8514.8777;15848.594000000001;2418.3381;2024
2919157;40129.934;511.8165;11806.636600000002;2024
2919207;650.8932;353.843;1052.9976;2024
2919306;68353.2;5260.2533;119844.1099;2024
2919405;65516.3225;21457.255999999998;57528.116400000006;2024
2919504;126736.2489;100909.1764;82695.6548;2024
2919553;3234.0875;236733.7207;100333.5446;2024
2919603;49014.5754;30090.9337;30925.494899999998;2024
2919702;90574.4482;79078.6744;32368.408400000004;2024
2919801;118677.6846;79722.1353;153193.2728;2024
2919900;83744.7985;67628.6085;103606.1557;2024
2919959;26056.8093;23868.060100000002;35687.65;2024
2920007;41056.7289;40982.0805;10546.471099999999;2024
2920106;62180.106;45298.3335;40714.276000000005;2024
2920205;0.6498;86005.7212;94906.34419999999;2024
2920304;41290.6834;35588.095;17365.1016;2024
2920403;161578.1426;88358.0933;117959.2402;2024
2920452;272680.8306;20111.045;278638.07289999997;2024
2920502;158839.2399;66670.3189;140863.348;2024
2920601;23622.031;12363.514;19088.2361;2024
2920700;50680.3255;3315.5864;61012.3526;2024
2920809;76553.078;54829.0869;45294.4897;2024
2920908;55076.5608;30319.429599999996;34234.008;2024
2921005;41211.2854;17066.8062;23170.2994;2024
2921054;58115.7781;44953.8546;29369.087900000002;2024
2921104;112826.7994;115040.1789;4065.5057;2024
2921203;90857.962;45847.8059;104797.4135;2024
2921302;26925.9002;16007.1312;16818.0397;2024
2921401;116997.284;47667.6572;103393.4166;2024
2921450;75160.8932;55403.604100000004;54214.972;2024
2921500;186268.7865;157433.3018;118710.3412;2024
2921609;169224.4401;20260.5013;171689.5028;2024
2921708;358466.17;71408.8236;394775.043;2024
2921807;32231.7503;19451.770099999998;30015.6202;2024
2921906;143517.6586;57280.37820000001;165455.50209999998;2024
2922003;162737.0922;118312.33989999999;27174.9461;2024
2922052;44424.5118;4745.5982;27317.860800000002;2024
2922102;114359.6359;40784.6346;91688.051;2024
2922201;8728.9031;6161.5106;2405.9334000000003;2024
2922250;293937.4954;94231.7148;245239.7593;2024
2922300;4066.6773;3816.8524;1774.4813000000001;2024
2922409;16927.017;8802.2153;7027.1995;2024
2922508;16951.4074;8719.1153;12511.264599999999;2024
2922607;18096.0161;1193.119;29855.0207;2024
2922656;22780.5973;29279.2469;14940.0036;2024
2922706;60377.3252;49675.6208;21126.4051;2024
2922730;21075.6253;28802.4295;4106.7867;2024
2922755;10828.1183;3109.8717;12706.991899999999;2024
2922805;28337.4958;25190.3044;14221.9374;2024
2922854;45543.8993;17322.5154;37697.1344;2024
2922904;74164.7569;59269.7632;34953.681899999996;2024
2923001;117949.6607;87237.0337;21049.180699999997;2024
2923035;33291.1195;7884.6687;50743.4231;2024
2923050;20424.2696;14908.8544;12246.7835;2024
2923100;39090.6647;54194.274900000004;8352.869;2024
2923209;186385.2528;86198.6266;215317.56019999998;2024
2923308;11046.7618;11182.6037;2557.9584;2024
2923357;100039.3474;59289.2312;53172.2381;2024
2923407;194079.0617;157285.3202;90350.8444;2024
2923506;32745.2663;4369.4065;61341.606;2024
2923605;63925.9628;36181.0295;59984.0544;2024
2923704;222223.1931;55053.988399999995;188696.4487;2024
2923803;32960.0348;26962.7224;7940.5979;2024
2923902;23579.775;25062.7545;29652.9486;2024
2924009;67561.9725;60653.833399999996;82832.58039999999;2024
2924058;41105.7205;51733.3024;4526.5126;2024
2924108;9612.2698;11055.8735;2999.2022;2024
2924207;76395.6825;64639.871699999996;18146.7077;2024
2924306;65684.8759;16474.453700000002;149836.8285;2024
2924405;870158.1565;84759.1631;902373.5214000001;2024
2924504;45173.4783;35699.1081;22174.085;2024
2924603;36226.1297;10597.881;36750.7036;2024
2924652;44142.4283;48932.0891;13020.146700000001;2024
2924678;9344.1;2300.1806;11182.9616;2024
2924702;30246.6681;11226.620399999998;37752.0272;2024
2924801;75005.0995;29100.9265;61002.3668;2024
2924900;64991.7551;34652.7318;34088.489199999996;2024
2925006;48189.4901;38232.9755;29352.849;2024
2925105;60208.5035;32103.769800000002;48314.4096;2024
2925204;16350.684;13492.5784;8448.7492;2024
2925253;37926.1337;31204.3033;17281.632400000002;2024
2925303;155218.3659;85255.303;91892.6413;2024
2925402;91052.1389;78845.67569999999;22881.5437;2024
2925501;131451.84;74813.6854;57767.0377;2024
2925600;12210.9945;10.1764;8455.3634;2024
2925709;76095.8353;53034.5726;62775.030099999996;2024
2925758;32638.097;9609.2225;15889.525500000002;2024
2925808;142374.9961;154956.67409999997;32089.3112;2024
2925907;94954.0207;77166.19970000001;54988.676600000006;2024
2925931;17565.4809;26084.900299999998;8243.8099;2024
2925956;66819.5159;61971.4556;44699.85969999999;2024
2926004;315915.3764;90933.6668;242479.9437;2024
2926103;12501.7646;17892.763899999998;4740.2164;2024
2926202;553471.2228;227477.69640000002;326503.3136;2024
2926301;67276.1732;96093.2574;10048.8171;2024
2926400;222883.6522;109183.62670000001;190630.057;2024
2926509;44995.5909;41852.566100000004;21637.993899999998;2024
2926608;86505.804;82594.5942;37686.0101;2024
2926657;109816.1596;58785.6121;65056.6328;2024
2926707;58599.5474;22705.2588;79797.4516;2024
2926806;52073.4283;43784.7855;31244.1034;2024
2926905;26008.018;16312.3345;47038.190200000005;2024
2927002;56247.671;50617.6174;14833.963300000001;2024
2927101;146257.7252;28232.236100000002;138933.55169999998;2024
2927200;132007.8968;64757.2232;111406.49079999999;2024
2927309;2778.5929;448.885;3099.3678;2024
2927408;546.5003;652.269;4703.421;2024
2927507;19881.8053;25445.785499999998;6220.3348000000005;2024
2927606;63492.2804;45174.704;45721.5113;2024
2927705;125359.0143;55803.4834;68011.2631;2024
2927804;20283.0951;17126.6428;7382.1516;2024
2927903;26644.0703;8046.5997;23882.206299999998;2024
2928000;107390.1594;111922.52010000001;41927.6015;2024
2928059;49518.9392;20722.031400000003;50124.137899999994;2024
2928109;149771.6264;53995.0135;130678.3522;2024
2928208;141091.0904;64716.5214;110796.9001;2024
2928307;8063.4014;18378.5048;3192.563;2024
2928406;497639.7776;98102.211;453805.3409;2024
2928505;49013.1249;44308.7613;22061.2619;2024
2928604;28931.0452;14296.072499999998;17148.0747;2024
2928703;15365.0656;13998.6948;4456.4682999999995;2024
2928802;13665.7779;19170.8482;11803.4781;2024
2928901;508.1597;647974.4551;649891.8422000001;2024
2928950;17967.2255;21096.6569;5250.4891;2024
2929008;5341.3458;5352.1201;3486.8361;2024
2929057;139457.8092;47921.3537;108774.864;2024
2929107;11009.6206;15161.164299999999;3526.1455;2024
2929206;10896.292;6921.4998000000005;5008.7469;2024
2929255;72772.3627;142.4831;43607.438799999996;2024
2929305;13627.0378;15063.340400000001;7844.5942;2024
2929354;7391.4387;2068.8866;9152.8369;2024
2929370;22276.8627;28615.416200000003;4689.6696;2024
2929404;14522.474;14698.3142;3907.3298999999997;2024
2929503;33788.4629;34416.6752;9606.8832;2024
2929602;7094.2433;8609.106;2305.2801;2024
2929701;64910.8582;69272.56460000001;22842.4027;2024
2929750;4350.4016;88.2096;5634.83;2024
2929800;26054.4501;9527.6077;40232.215299999996;2024
2929909;121537.4608;42193.53999999999;155397.65039999998;2024
2930006;153285.7068;80744.5521;105761.2601;2024
2930105;42251.2315;34040.8109;36882.2877;2024
2930154;179862.8964;119367.56200000002;93463.2961;2024
2930204;859156.6261;48220.5752;909039.5438;2024
2930303;128103.2742;82623.7138;59858.1096;2024
2930402;36064.725;38954.708;12440.0553;2024
2930501;23030.4147;41705.7556;11457.2278;2024
2930600;14913.7357;20971.259700000002;9410.1448;2024
2930709;6094.0966;4191.4094;5329.3508;2024
2930758;148056.6992;71040.5876;75477.7996;2024
2930766;54644.1638;44112.1693;18222.6035;2024
2930774;98044.2223;5981.0842;83091.6121;2024
2930808;66775.1427;2151.5384;59891.803400000004;2024
2930907;122119.6184;30087.801499999998;103116.97890000002;2024
2931004;79308.2851;79376.648;41236.9124;2024
2931053;37332.5924;29912.632100000003;37662.9764;2024
2931103;10538.4231;17073.689400000003;5144.1828;2024
2931202;25635.0639;3571.5892;28403.266499999998;2024
2931301;50755.5937;23781.1241;37359.1794;2024
2931350;103810.975;89847.1117;8540.5498;2024
2931400;17445.4984;18369.021600000004;4480.3757000000005;2024
2931509;20057.2435;28801.7382;4248.611;2024
2931608;16963.6494;3885.3229;14448.6507;2024
2931707;15087.0012;16258.074;1936.946;2024
2931806;119709.074;55639.5718;136383.9176;2024
2931905;158474.7512;128108.51719999999;80195.046;2024
2932002;214919.4994;53967.5878;194637.142;2024
2932101;35572.4046;17796.6224;37659.159700000004;2024
2932200;8948.2915;4197.074;10625.1494;2024
2932309;8768.9596;3035.8693;10982.4899;2024
2932408;33030.6283;86.7159;36893.981;2024
2932457;99454.7127;22057.8424;128713.7525;2024
2932507;61191.2522;10297.266599999999;86520.6346;2024
2932606;68591.5711;39768.7448;43000.517;2024
2932705;30086.8103;1535.5176999999999;43191.6704;2024
2932804;37502.9663;22203.3576;35335.3007;2024
2932903;65762.9657;13004.4022;58742.2782;2024
2933000;23204.9767;26038.446099999997;9553.255599999999;2024
2933059;26744.0665;34236.6594;8917.180400000001;2024
2933109;11841.7509;12364.4459;7095.661;2024
2933158;92990.0341;52376.1541;55894.1886;2024
2933174;13528.9471;14664.3978;5204.202700000001;2024
2933208;4386.2347;1332.6174999999998;9622.4472;2024
2933257;70643.2117;54115.68429999999;10680.419;2024
2933307;218631.3849;131855.3198;145753.4727;2024
2933406;35984.2344;13586.770700000001;34255.5832;2024
2933455;244615.1007;86546.212;174539.078;2024
2933505;38064.5383;9511.2076;37368.9857;2024
2933604;332991.4767;48135.1336;344452.71859999996;2024
3100104;79043.3192;39814.3729;22052.0827;2024
3100203;155519.4388;98815.0563;46080.2922;2024
3100302;42507.727;30526.4467;8772.097099999999;2024
3100401;7691.5452;5876.3007;2669.0872;2024
3100500;61250.8263;42807.085999999996;31109.0571;2024
3100609;97116.1732;60981.3504;53310.3645;2024
3100708;43199.992;33924.8476;3609.7257;2024
3100807;18830.6209;11256.8056;3652.6625999999997;2024
3100906;69912.2448;36387.5703;35660.6743;2024
3101003;111277.4326;33797.5403;80941.2975;2024
3101102;117136.8896;92332.8138;22864.3786;2024
3101201;57009.3873;28772.993000000002;26774.8868;2024
3101300;13600.4792;4760.4924;8281.954600000001;2024
3101409;4879.0827;3362.543;1120.5557;2024
3101508;43734.8513;29589.3622;15875.5307;2024
3101607;65481.6435;45228.6873;6681.7943000000005;2024
3101631;10239.9446;7415.4371;3509.59;2024
3101706;179341.4296;58354.218199999996;147947.6543;2024
3101805;13963.4595;13741.768399999999;867.7031000000001;2024
3101904;42279.91;22143.5271;10906.5584;2024
3102001;30276.978;23478.928200000002;3998.1659;2024
3102050;5770.9206;3233.4013999999997;5205.9367;2024
3102100;41220.0952;29399.529000000002;13114.8652;2024
3102209;20882.9911;15600.760999999999;6952.061100000001;2024
3102308;53273.2884;31334.162;18603.7991;2024
3102407;26956.8821;9331.1867;21159.810899999997;2024
3102506;11820.5202;9181.0759;3063.4073000000003;2024
3102605;39291.5756;24468.6686;8431.5765;2024
3102704;50287.6931;14240.963999999998;45360.8012;2024
3102803;90272.6856;41641.439399999996;42414.0371;2024
3102852;17223.6271;7977.0658;7062.848;2024
3102902;43366.4919;25577.1598;18999.7051;2024
3103009;73510.9897;32344.0959;37856.3761;2024
3103108;7368.4791;5473.3751999999995;2103.9616;2024
3103207;15848.8662;8667.1774;6404.5269;2024
3103306;9603.7562;7444.428099999999;1736.6042;2024
3103405;171066.4574;69134.2163;140186.0617;2024
3103504;225552.1764;136525.00519999999;64567.885800000004;2024
3103603;7708.6677;4115.1385;3437.8039;2024
3103702;25853.0046;12968.489600000003;10767.6956;2024
3103751;23693.3926;16537.0461;2844.7864;2024
3103801;15694.2736;11494.4336;3240.0197;2024
3103900;21672.3414;14783.0247;5266.8987;2024
3104007;103590.1914;52022.5068;30327.4322;2024
3104106;14841.5722;7792.3995;2499.2146;2024
3104205;47267.9366;23396.1982;10583.2899;2024
3104304;21075.3293;15477.3381;2378.2387999999996;2024
3104403;14389.0807;9689.7038;4555.5607;2024
3104452;20752.5143;10170.1999;9546.499600000001;2024
3104502;486862.2592;161602.4163;327695.1375;2024
3104601;13640.6731;10964.194899999999;2515.6567;2024
3104700;143655.6181;143967.6257;27992.6122;2024
3104809;113250.1272;41213.2891;44331.144100000005;2024
3104908;56143.3851;35749.2474;29322.4384;2024
3105004;44659.0519;18979.891799999998;24271.516200000002;2024
3105103;130369.9374;89931.68310000001;26035.2793;2024
3105202;37805.8441;15803.056799999998;26835.7513;2024
3105301;3943.2537;2717.3892;937.7959;2024
3105400;34079.6755;8076.4397;19367.3922;2024
3105509;17138.0586;;;2024
3105608;59539.3743;37129.898;24169.014;2024
3105707;33345.486;22995.2607;9429.797400000001;2024
3105905;6377.9712;4081.6270999999997;2043.66;2024
3106002;6122.5857;3301.9229;6069.4325;2024
3106101;32700.5792;19001.396299999997;14013.3275;2024
3106200;793.7207;507.2797;3677.3713;2024
3106309;28751.7381;16644.9914;12039.5116;2024
3106408;27801.4437;19848.1407;8229.909;2024
3106507;48101.1942;29486.699399999998;26919.079400000002;2024
3106606;34911.6197;31272.1469;8661.0008;2024
3106655;41095.6727;12807.561800000001;31606.395300000004;2024
3106705;17339.3791;7986.4615;10617.025;2024
3106804;22988.5918;15439.5165;9522.329;2024
3106903;12445.1067;10215.634800000002;2063.9222;2024
3107000;41299.0997;24235.2066;14100.8489;2024
3107109;67706.9487;43505.8383;15869.9382;2024
3107208;36643.5686;10890.575799999999;31247.934;2024
3107307;261239.8014;105848.3137;158647.73369999998;2024
3107406;110933.1906;66335.9776;29317.068499999998;2024
3107505;33365.5043;10407.864599999999;22716.1364;2024
3107604;18871.2918;12590.1896;3155.6393;2024
3107703;16815.8428;8243.2345;8810.582499999999;2024
3107802;47762.3649;37222.615600000005;12858.4075;2024
3107901;18547.0468;13263.545100000001;4105.5627;2024
3108008;66543.4751;44457.736899999996;14696.2922;2024
3108107;24320.7121;20897.554;3973.6979;2024
3108206;169585.8942;91770.3102;73244.6023;2024
3108255;376707.2159;13442.650099999999;372163.7266;2024
3108305;25492.2291;19892.1993;4980.8348000000005;2024
3108404;29602.1817;19780.1762;5432.3886;2024
3108503;126703.7488;22854.297199999997;107851.8251;2024
3108552;241940.5214;105589.7174;129855.0406;2024
3108602;128211.1399;40698.336200000005;84546.4444;2024
3108701;17753.7557;11969.4612;6330.8085;2024
3108800;31458.5874;16815.6989;16654.907300000003;2024
3108909;30309.5263;20602.1068;7858.9028;2024
3109006;55062.0726;16302.458900000001;31166.268300000003;2024
3109105;30295.5147;22721.6745;5185.9744;2024
3109204;114259.7323;38229.178;64546.77710000001;2024
3109253;10291.6079;10563.1362;3257.5267999999996;2024
3109303;489046.8413;200017.7846;290968.95629999996;2024
3109402;676185.1571;261349.35790000003;377381.9297;2024
3109451;93602.8142;59283.119300000006;30190.187299999998;2024
3109501;33516.1723;22184.508;6204.5235;2024
3109600;5351.344;2229.7572999999998;2822.7432;2024
3109709;27661.7689;18000.8017;4465.007500000001;2024
3109808;17150.2186;11941.7582;2378.4888;2024
3109907;11177.1514;7379.538200000001;3439.4482;2024
3110004;43080.4325;13349.2148;32586.948500000002;2024
3110103;9574.3802;6546.3171;1499.8970000000002;2024
3110202;6908.4874;5027.03;1545.0067;2024
3110301;63875.3582;38187.8858;14445.5566;2024
3110400;19414.4737;13392.273;3786.8145;2024
3110509;43583.3611;20836.0271;20609.0407;2024
3110608;19515.4822;13698.3346;3834.2646;2024
3110707;21599.2666;16202.1036;4607.1694;2024
3110806;37660.3214;26144.8959;12730.7327;2024
3110905;29482.2892;21388.3737;5457.8422;2024
3111002;51158.5266;35328.4128;9050.6413;2024
3111101;354886.095;208578.0386;67722.1152;2024
3111150;44240.3964;18609.529700000003;23573.4297;2024
3111200;45478.842;34485.182;5825.0659;2024
3111309;15740.1502;13040.0745;3244.7521;2024
3111408;122489.5637;78526.99100000001;20063.6726;2024
3111507;68279.77;33739.8419;22839.2923;2024
3111606;62545.4715;44176.8525;10097.804399999999;2024
3111705;14880.0402;11977.5358;3202.0344999999998;2024
3111804;84719.2483;47515.308099999995;11976.0368;2024
3111903;17530.4761;15061.9082;2604.2217;2024
3112000;63882.6917;42087.555100000005;11189.7039;2024
3112059;12035.3394;7961.2906;4370.5399;2024
3112109;11043.6377;6420.0665;3388.1095;2024
3112208;7940.1002;7133.4492;2742.6239;2024
3112307;85285.7616;39092.5981;45651.4009;2024
3112406;28447.1941;13968.6399;6062.404299999999;2024
3112505;8309.4087;5037.5436;2612.6178;2024
3112604;60884.0636;42663.454;6759.4493;2024
3112653;23076.2536;22072.3786;3543.5573;2024
3112703;89598.9156;51753.7759;37820.4781;2024
3112802;41647.5614;18046.2486;18398.9401;2024
3112901;15552.0746;11018.977299999999;3440.4177000000004;2024
3113008;97089.343;32186.0897;66953.9958;2024
3113107;12458.2708;7854.2029999999995;5040.1026;2024
3113206;41866.4711;25458.4384;11918.661600000001;2024
3113305;28659.1798;21216.628400000005;6835.0524000000005;2024
3113404;103563.4668;65920.3604;28405.3561;2024
3113503;117565.2448;45808.299;95056.5039;2024
3113602;15626.5194;10973.6736;2544.9497;2024
3113701;310254.4632;253499.5046;46771.6006;2024
3113800;14324.8937;6961.9112;15701.536499999998;2024
3113909;46037.9788;31526.1636;9875.2171;2024
3114006;31554.5033;22814.0806;6973.776000000001;2024
3114105;28838.7032;20189.0346;7952.1623;2024
3114204;38370.0892;24445.1071;12717.8384;2024
3114303;120356.9788;85021.7211;24279.589600000003;2024
3114402;77816.6258;45669.415100000006;20376.5939;2024
3114501;33603.4467;26040.7179;7250.3404;2024
3114550;219482.3192;134550.5078;16767.1501;2024
3114600;75721.4574;31789.7834;29250.4985;2024
3114709;7118.1241;4277.923;1543.5158;2024
3114808;22101.5523;15300.2204;8792.8669;2024
3114907;13973.8829;9762.1742;2791.3087000000005;2024
3115003;26613.3089;16108.0638;5880.0968;2024
3115102;57279.7868;32951.6782;12066.5405;2024
3115201;24924.8532;17955.5013;5678.5761999999995;2024
3115300;41675.3537;33535.4677;9376.1223;2024
3115359;15668.7602;7462.8068;13610.2824;2024
3115409;10454.2049;5448.1584;7031.0543;2024
3115458;30873.4472;11024.3766;19754.247;2024
3115474;24561.0552;19444.501;8068.6744;2024
3115508;8413.9168;6235.8811;2049.8862;2024
3115607;25648.0531;9415.1177;13212.5314;2024
3115706;17202.8364;17197.0326;2210.5454;2024
3115805;30459.4484;19164.8343;4193.7875;2024
3115904;11740.5605;10785.0616;2583.2565;2024
3116001;18130.1594;11899.018100000001;4516.003;2024
3116100;52933.5859;34236.670300000005;44989.226500000004;2024
3116159;304334.9077;64999.642700000004;244199.8199;2024
3116209;20071.6888;14748.177300000001;6853.7498;2024
3116308;11099.568;9900.4179;3222.7275;2024
3116407;20840.7406;7741.891100000001;4700.2721;2024
3116506;57151.7579;35583.151000000005;29923.573099999998;2024
3116605;56358.8458;37164.194200000005;16316.7443;2024
3116704;9332.9291;7306.1155;1403.6669;2024
3116803;26825.9167;13667.283300000001;16610.942600000002;2024
