cod_municipio;ano_referencia;categoria;subcategoria;variavel;valor;unidade;fonte_tabela_sidra
2700409;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700409;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;126.0;Unidades;6778
2700409;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;314.0;Unidades;6778
2700508;2017;family_farming;Total;Número de estabelecimentos agropecuários;15.0;Unidades;6778
2700508;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;11.0;Unidades;6778
2700508;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;4.0;Unidades;6778
2700508;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;;Unidades;6778
2700508;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;4.0;Unidades;6778
2700508;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700508;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;8.0;Unidades;6778
2700508;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;7.0;Unidades;6778
2700607;2017;family_farming;Total;Número de estabelecimentos agropecuários;15.0;Unidades;6778
2700607;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;6.0;Unidades;6778
2700607;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;9.0;Unidades;6778
2700607;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;6.0;Unidades;6778
2700607;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;3.0;Unidades;6778
2700607;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700607;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;5.0;Unidades;6778
2700607;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;10.0;Unidades;6778
2700706;2017;family_farming;Total;Número de estabelecimentos agropecuários;735.0;Unidades;6778
2700706;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;107.0;Unidades;6778
2700706;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;628.0;Unidades;6778
2700706;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;468.0;Unidades;6778
2700706;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;157.0;Unidades;6778
2700706;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;3.0;Unidades;6778
2700706;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;110.0;Unidades;6778
2700706;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;625.0;Unidades;6778
2700805;2017;family_farming;Total;Número de estabelecimentos agropecuários;232.0;Unidades;6778
2700805;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;54.0;Unidades;6778
2700805;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;178.0;Unidades;6778
2700805;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;155.0;Unidades;6778
2700805;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;23.0;Unidades;6778
2700805;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700805;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;54.0;Unidades;6778
2700805;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;178.0;Unidades;6778
2700904;2017;family_farming;Total;Número de estabelecimentos agropecuários;498.0;Unidades;6778
2700904;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;17.0;Unidades;6778
2700904;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;481.0;Unidades;6778
2700904;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;414.0;Unidades;6778
2700904;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;67.0;Unidades;6778
2700904;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700904;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;17.0;Unidades;6778
2700904;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;481.0;Unidades;6778
2701001;2017;family_farming;Total;Número de estabelecimentos agropecuários;210.0;Unidades;6778
2701001;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;72.0;Unidades;6778
2701001;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;138.0;Unidades;6778
2701001;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;89.0;Unidades;6778
2701001;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;49.0;Unidades;6778
2701001;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2701001;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;69.0;Unidades;6778
2701001;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;141.0;Unidades;6778
2701100;2017;family_farming;Total;Número de estabelecimentos agropecuários;543.0;Unidades;6778
2701100;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;224.0;Unidades;6778
2701100;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;319.0;Unidades;6778
2701100;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;311.0;Unidades;6778
2701100;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;8.0;Unidades;6778
2701100;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2701100;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;223.0;Unidades;6778
2701100;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;320.0;Unidades;6778
2701209;2017;family_farming;Total;Número de estabelecimentos agropecuários;774.0;Unidades;6778
2701209;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;160.0;Unidades;6778
2701209;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;614.0;Unidades;6778
