cod_tse_municipio;nome_municipio_tse;sigla_uf;mandato;nome_gestor;nome_urna;partido;situacao;fonte
89843;SANTO ANTÔNIO DO LESTE;MT;2025-2028;MIGUEL JOSE BRUNETTA;MIGUEL BRUNETTA;PL;ELEITO;TSE (dados abertos)
91979;SANTA TEREZINHA;MT;2025-2028;THIAGO CASTELLAN RIBEIRO;THIAGO ENGENHEIRO;PSB;ELEITO;TSE (dados abertos)
89915;JAURU;MT;2025-2028;VALDECI JOSÉ DE SOUZA;PASSARINHO;UNIÃO;ELEITO;TSE (dados abertos)
90140;NOVA GUARITA;MT;2025-2028;EDSON GONZAGA RIBEIRO;EDINHO DA BONANZA;UNIÃO;ELEITO;TSE (dados abertos)
90948;NOVO SANTO ANTÔNIO;MT;2025-2028;CLEOMENES JUNIOR DIAS COSTA;JUNIOR CONTADOR;PSB;ELEITO;TSE (dados abertos)
90387;NOVA BANDEIRANTES;MT;2025-2028;JOÃO ROGÉRIO DE SOUZA;ROGÉRIO DE SOUZA;REPUBLICANOS;ELEITO;TSE (dados abertos)
90506;CAMPO VERDE;MT;2025-2028;ALEXANDRE LOPES DE OLIVEIRA;ALEXANDRE LOPES;UNIÃO;ELEITO;TSE (dados abertos)
99015;COMODORO;MT;2025-2028;ROGERIO VILELA VICTOR DE OLIVEIRA;ROGERIO VILELA;UNIÃO;ELEITO;TSE (dados abertos)
90646;NOVA MUTUM;MT;2025-2028;LEANDRO FELIX PEREIRA;LEANDRO FELIX PEREIRA;UNIÃO;ELEITO;TSE (dados abertos)
90069;QUERÊNCIA;MT;2025-2028;GILMAR REINOLDO WENTZ;GILMAR WENTZ;PRD;ELEITO;TSE (dados abertos)
89931;SÃO JOSÉ DOS QUATRO MARCOS;MT;2025-2028;JAMIS SILVA BOLANDIN;JAMIS SILVA;UNIÃO;ELEITO;TSE (dados abertos)
91170;NOBRES;MT;2025-2028;JOSE DOMINGOS FRAGA FILHO;ZÉ DOMINGOS;UNIÃO;ELEITO;TSE (dados abertos)
89958;RIO BRANCO;MT;2025-2028;PABOLLO VICTOR BATISTA SIMAN;PABOLLO;REPUBLICANOS;ELEITO;TSE (dados abertos)
91553;SANTO ANTÔNIO DO LEVERGER;MT;2025-2028;FRANCIELI MAGALHÃES DE ARRUDA VIEIRA PIRES;FRANCIELI;PSB;ELEITO;TSE (dados abertos)
90050;ALTO ARAGUAIA;MT;2025-2028;JACSON MARLON NIEDERMEIER;JACSON NIEDERMEIER;UNIÃO;ELEITO;TSE (dados abertos)
90344;PLANALTO DA SERRA;MT;2025-2028;NATAL ALVES DE ASSIS SOBRINHO;NATAL DE ASSIS;UNIÃO;ELEITO;TSE (dados abertos)
89877;ALTA FLORESTA;MT;2025-2028;VALDEMAR GAMBA;CHICO GAMBA;UNIÃO;ELEITO;TSE (dados abertos)
90247;SÃO JOSÉ DO XINGU;MT;2025-2028;SANDRO JOSE LUZ COSTA;DR SANDRO;UNIÃO;ELEITO;TSE (dados abertos)
90123;NOVA MARINGÁ;MT;2025-2028;ANA MARIA URQUIZA CASAGRANDE;ANA;UNIÃO;ELEITO;TSE (dados abertos)
91049;SANTA RITA DO TRIVELATO;MT;2025-2028;VOLMIR BASSANI;VOLMIR BASSANI;MDB;ELEITO;TSE (dados abertos)
98612;ALTO TAQUARI;MT;2025-2028;MARILDA GAROFOLO SPERANDIO;MARILDA SPERANDIO;UNIÃO;ELEITO;TSE (dados abertos)
91910;ÁGUA BOA;MT;2025-2028;MARIANO KOLANKIEWICZ FILHO;DR. MARIANO;MDB;ELEITO;TSE (dados abertos)
91839;SÃO FÉLIX DO ARAGUAIA;MT;2025-2028;ACÁCIO ALVES SOUZA;DR ACÁCIO;REPUBLICANOS;ELEITO;TSE (dados abertos)
91855;TANGARÁ DA SERRA;MT;2025-2028;VANDER ALBERTO MASSON;VANDER MASSON;UNIÃO;ELEITO;TSE (dados abertos)
98892;PRIMAVERA DO LESTE;MT;2025-2028;SERGIO MACHNIC;SERGIO MACHNIC;PL;ELEITO;TSE (dados abertos)
90310;BARÃO DE MELGAÇO;MT;2025-2028;MARGARETH GONÇALVES DA SILVA;MARGARETH DE MUNIL;UNIÃO;ELEITO;TSE (dados abertos)
90883;NOVA UBIRATÃ;MT;2025-2028;EDEGAR JOSÉ BERNARDI;NENINHO DA NEVADA;UNIÃO;ELEITO;TSE (dados abertos)
91090;VILA BELA DA SANTÍSSIMA TRINDADE;MT;2025-2028;JACOB ANDRÉ BRINGSKEN;DR. ANDRÉ;MDB;ELEITO;TSE (dados abertos)
91774;MIRASSOL D'OESTE;MT;2025-2028;HECTOR ALVARES BEZERRA;HECTOR ALVARES;UNIÃO;ELEITO;TSE (dados abertos)
90468;BRASNORTE;MT;2025-2028;EDELO MARCELO FERRARI;EDELO FERRARI;UNIÃO;ELEITO;TSE (dados abertos)
90905;BOM JESUS DO ARAGUAIA;MT;2025-2028;MARCILEI ALVES DE OLIVEIRA;MANSÃO;PSB;ELEITO;TSE (dados abertos)
90093;ALTO PARAGUAI;MT;2025-2028;ADAIR JOSE ALVES MOREIRA;ADAIR;MDB;ELEITO;TSE (dados abertos)
91332;PONTE BRANCA;MT;2025-2028;CLENEI PARREIRA DA SILVA;CLENEI PARREIRA;UNIÃO;ELEITO;TSE (dados abertos)
90301;LAMBARI D'OESTE;MT;2025-2028;MARCELO VIEIRA VITORAZZI;MARCELINHO DA BEM STAR;UNIÃO;ELEITO;TSE (dados abertos)
08273;MATA ROMA;MA;2025-2028;BESALIEL FREITAS ALBUQUERQUE;BESALIEL;PDT;ELEITO;TSE (dados abertos)
07102;ARAGUANÃ;MA;2025-2028;FLAVIO RONNE AMORIM MUNIZ;FLÁVIO AMORIM;PL;ELEITO;TSE (dados abertos)
07900;MARAJÁ DO SENA;MA;2025-2028;ADONILSON DO NASCIMENTO LIMA;NENÉM MACHADO;PP;ELEITO;TSE (dados abertos)
08087;PERITORÓ;MA;2025-2028;JOSUE PINHO DA SILVA JUNIOR;DR JUNIOR;PP;ELEITO;TSE (dados abertos)
08168;RAPOSA;MA;2025-2028;EUDES DA SILVA BARROS;EUDES BARROS;PL;ELEITO;TSE (dados abertos)
07250;BACURI;MA;2025-2028;MARCIO FLAVIO DOS SANTOS ABREU;MARCIO HOMINHO;PL;ELEITO;TSE (dados abertos)
07234;BACABAL;MA;2025-2028;JOSÉ ROBERTO COSTA SANTOS;ROBERTO COSTA;MDB;ELEITO;TSE (dados abertos)
07986;NOVA COLINAS;MA;2025-2028;MARIANA PINTO RIBEIRO MACEDO;DRA MARIANA;UNIÃO;ELEITO;TSE (dados abertos)
08877;RIACHÃO;MA;2025-2028;JOANA PAULA COELHO DE OLIVEIRA;PAULA COELHO;MDB;ELEITO;TSE (dados abertos)
09270;SÃO VICENTE FERRER;MA;2025-2028;ADRIANO MACHADO DE FREITAS;ADRIANO FREITAS;UNIÃO;ELEITO;TSE (dados abertos)
09555;BOM JARDIM;MA;2025-2028;CHRISTIANNE DE ARAUJO VARÃO;CRISTIANE VARÃO;PL;ELEITO;TSE (dados abertos)
08990;SANTA QUITÉRIA DO MARANHÃO;MA;2025-2028;SÂMIA COELHO MOREIRA CARVALHO;SÂMIA MOREIRA;PDT;ELEITO;TSE (dados abertos)
08605;TURILÂNDIA;MA;2025-2028;JOSÉ PAULO DANTAS SILVA NETO;PAULO CURIÓ;UNIÃO;ELEITO;TSE (dados abertos)
07315;BARRA DO CORDA;MA;2025-2028;RIGO ALBERTO TELIS DE SOUSA;RIGO TELES;MDB;ELEITO;TSE (dados abertos)
07226;CACHOEIRA GRANDE;MA;2025-2028;RAIMUNDO CESAR CASTRO DE SOUSA;CESAR CASTRO;PL;ELEITO;TSE (dados abertos)
08192;LIMA CAMPOS;MA;2025-2028;JAILSON FAUSTO ALVES;JAILSON FAUSTO;UNIÃO;ELEITO;TSE (dados abertos)
07552;CARUTAPERA;MA;2025-2028;AMIN BARBOSA QUEMEL;AMIN QUEMEL;PP;ELEITO;TSE (dados abertos)
07811;FORTUNA;MA;2025-2028;SEBASTIÃO PEREIRA DA COSTA NETO;SEBASTIÃO COSTA;PDT;ELEITO;TSE (dados abertos)
08591;PASTOS BONS;MA;2025-2028;ENOQUE FERREIRA MOTA NETO;ENOQUE MOTA;MDB;ELEITO;TSE (dados abertos)
08931;SAMBAÍBA;MA;2025-2028;MARIA DE FÁTIMA RIBEIRO DANTAS;FATIMA DANTAS;PP;ELEITO;TSE (dados abertos)
08184;RIBAMAR FIQUENE;MA;2025-2028;COCIFLAN SILVA DO AMARANTE;COCIFLAN;REPUBLICANOS;ELEITO;TSE (dados abertos)
07480;CIDELÂNDIA;MA;2025-2028;EUSTAQUIO SAMPAIO;EUSTAQUIO SAMPAIO;PSB;ELEITO;TSE (dados abertos)
08974;SANTA LUZIA;MA;2025-2028;JUSCELINO DA CRUZ FILGUEIRA JUNIOR;JUSCELINO MARRECA;PRD;ELEITO;TSE (dados abertos)
07110;AMARANTE DO MARANHÃO;MA;2025-2028;VANDERLY GOMES MIRANDA;VANDERLY;MDB;ELEITO;TSE (dados abertos)
08656;PERI MIRIM;MA;2025-2028;HELIEZER DE JESUS SOARES;HELIEZER DO POVO;MDB;ELEITO;TSE (dados abertos)
07633;CODÓ;MA;2025-2028;FRANCISCO CARLOS DE OLIVEIRA;CHIQUINHO FC;PT;ELEITO;TSE (dados abertos)
09652;SANTA LUZIA DO PARUÁ;MA;2025-2028;ANTONIO VILSON MARREIROS FERRAZ;VILSON FERRAZ;PL;ELEITO;TSE (dados abertos)
08141;PRESIDENTE SARNEY;MA;2025-2028;ALBERTO GILSON MORAES DE SOUSA;GILSON LIMA;UNIÃO;ELEITO;TSE (dados abertos)
08214;LORETO;MA;2025-2028;GERMANO MARTINS COELHO;GERMANO COELHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
07960;MILAGRES DO MARANHÃO;MA;2025-2028;JOSÉ AUGUSTO CARDOSO CALDAS;ZÉ AUGUSTO;PDT;ELEITO;TSE (dados abertos)
08532;PARAIBANO;MA;2025-2028;VANESSA QUEIROZ FURTADO FERRO;VANESSA FURTADO;UNIÃO;ELEITO;TSE (dados abertos)
09172;SÃO JOÃO BATISTA;MA;2025-2028;EMERSON LIVIO SOARES PINTO;MECINHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
07331;BARREIRINHAS;MA;2025-2028;MARCUS VINICIUS VALE LIMA;VINICIUS VALE;MDB;ELEITO;TSE (dados abertos)
07846;LAGOA GRANDE DO MARANHÃO;MA;2025-2028;FRANCISCO NERES MOREIRA POLICARPO;NERES POLICARPO;PSB;ELEITO;TSE (dados abertos)
08249;SANTO AMARO DO MARANHÃO;MA;2025-2028;LEANDRO OLIVEIRA DA SILVA;LEANDRO MOURA;PC do B;ELEITO;TSE (dados abertos)
07412;BURITI;MA;2025-2028;ANDRE AUGUSTO KERBER INTROVINI;ANDRE GAUCHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
07870;GOVERNADOR ARCHER;MA;2025-2028;ANTONIA LEIDE FERREIRA DA SILVA OLIVEIRA;PROFESSORA LEIDE;UNIÃO;ELEITO;TSE (dados abertos)
08095;JOÃO LISBOA;MA;2025-2028;FÁBIO VALE DE HOLANDA;DR FÁBIO HOLANDA;PSDB;ELEITO;TSE (dados abertos)
08010;IGARAPÉ GRANDE;MA;2025-2028;JOÃO VITOR PEIXOTO MOURA XAVIER;JOÃO VITOR XAVIER;PDT;ELEITO;TSE (dados abertos)
07862;LAJEADO NOVO;MA;2025-2028;ITAIRES LOBO SANTOS DE ANDRADE;ITAIRES TRATORZAO;REPUBLICANOS;ELEITO;TSE (dados abertos)
07650;COELHO NETO;MA;2025-2028;BRUNO JOSÉ ALMEIDA E SILVA;BRUNO SILVA;PP;ELEITO;TSE (dados abertos)
08303;SÃO JOÃO DO CARÚ;MA;2025-2028;ANTONIO BRUNO CARDOSO DOS SANTOS;PETECA;PL;ELEITO;TSE (dados abertos)
07242;DAVINÓPOLIS;MA;2025-2028;JOSE GONCALVES LIMA;ZÉ PEQUENO;PDT;ELEITO;TSE (dados abertos)
09431;TUTÓIA;MA;2025-2028;FRANCISCO CARDOSO RODRIGUES;VIRIATO CARDOSO;PL;ELEITO;TSE (dados abertos)
07579;CAXIAS;MA;2025-2028;JOSÉ GENTIL ROSA NETO;GENTIL NETO;PP;ELEITO;TSE (dados abertos)
07064;APICUM-AÇU;MA;2025-2028;JADER CLAUDIO PEREIRA SANTOS;JADECO;PL;ELEITO;TSE (dados abertos)
07820;LAGOA DO MATO;MA;2025-2028;NILTON NEDES RIBEIRO GUIMARÃES;NILTON RIBEIRO;MDB;ELEITO;TSE (dados abertos)
07161;BELÁGUA;MA;2025-2028;FRUTUOSO MACHADO DA PONTE FILHO;NENÉM PONTES;REPUBLICANOS;ELEITO;TSE (dados abertos)
07994;ICATU;MA;2025-2028;WALACE AZEVEDO MENDES;WALACE;PSDB;ELEITO;TSE (dados abertos)
07374;BEQUIMÃO;MA;2025-2028;ANTONIO JOSÉ MARTINS;ZÉ MARTINS;MDB;ELEITO;TSE (dados abertos)
07544;FERNANDO FALCÃO;MA;2025-2028;RAIMUNDA DA SILVA ALMEIDA;RAIMUNDA DO JOSEMAR;PDT;ELEITO;TSE (dados abertos)
09075;SÃO BENTO;MA;2025-2028;CARLOS DINO PENHA;DINO PENHA;MDB;ELEITO;TSE (dados abertos)
07730;DOM PEDRO;MA;2025-2028;AILTON MOTA DOS SANTOS;GALEGO MOTA;PSB;ELEITO;TSE (dados abertos)
08044;PAULINO NEVES;MA;2025-2028;RAIMUNDO DE OLIVEIRA FILHO;RAIMUNDO LIDIO;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
08672;PINDARÉ-MIRIM;MA;2025-2028;ALEXANDRE COLARES BEZERRA JUNIOR;DR. ALEXANDRE;MDB;ELEITO;TSE (dados abertos)
09032;SANTO ANTÔNIO DOS LOPES;MA;2025-2028;CIBELLE TRABULSI NAPOLEÃO MENDONÇA DA SILVA;CIBELLE NAPOLEÃO;PL;ELEITO;TSE (dados abertos)
08567;TRIZIDELA DO VALE;MA;2025-2028;DEIBSON PEREIRA FREITAS;DR DEIBSON BALÉ;PDT;ELEITO;TSE (dados abertos)
07803;LAGO DOS RODRIGUES;MA;2025-2028;RAIMUNDO ALVES CARVALHO;DIDI MOITA;PSB;ELEITO;TSE (dados abertos)
08451;NOVA IORQUE;MA;2025-2028;DANIEL FRANCO DE CASTRO;DANIEL CASTRO;MDB;ELEITO;TSE (dados abertos)
08206;SANTA FILOMENA DO MARANHÃO;MA;2025-2028;SALOMÃO BARBOSA DE SOUSA;SALOMÃO;PP;ELEITO;TSE (dados abertos)
09490;VIANA;MA;2025-2028;CARLOS AUGUSTO FURTADO CIDREIRA;CARRINHO CIDREIRA;PL;ELEITO;TSE (dados abertos)
09512;VITÓRIA DO MEARIM;MA;2025-2028;RAIMUNDO NONATO EVERTON SILVA;NATO DA NORDESTINA;PL;ELEITO;TSE (dados abertos)
07293;BARÃO DE GRAJAÚ;MA;2025-2028;GLEYDSON RESENDE DA SILVA;GLEYDSON RESENDE;UNIÃO;ELEITO;TSE (dados abertos)
09377;TIMON;MA;2025-2028;RAFAEL DE BRITO SOUSA;RAFAEL;PSB;ELEITO;TSE (dados abertos)
07463;CENTRO NOVO DO MARANHÃO;MA;2025-2028;JOEDSON ALMEIDA DOS SANTOS;JUNIOR GARIMPEIRO;PSDB;ELEITO;TSE (dados abertos)
07684;IGARAPÉ DO MEIO;MA;2025-2028;ALDENIRA CARREIRO SILVA;ALDENIRA;PL;ELEITO;TSE (dados abertos)
09210;SÃO LUÍS;MA;2025-2028;EDUARDO SALIM BRAIDE;EDUARDO BRAIDE;PSD;ELEITO;TSE (dados abertos)
09539;VITORINO FREIRE;MA;2025-2028;ADEMAR ALVES MAGALHÃES;FOGOIÓ;UNIÃO;ELEITO;TSE (dados abertos)
07056;ALDEIAS ALTAS;MA;2025-2028;KEDSON ARAUJO LIMA;KEDSON;PL;ELEITO;TSE (dados abertos)
09059;SÃO BENEDITO DO RIO PRETO;MA;2025-2028;WALLAS GONÇALVES ROCHA;WALLAS ROCHA;REPUBLICANOS;ELEITO;TSE (dados abertos)
07129;BACABEIRA;MA;2025-2028;NAILA GONÇALO GASPAR;NAILA GONÇALO;MOBILIZA;ELEITO;TSE (dados abertos)
07285;BOM LUGAR;MA;2025-2028;MARLENE SILVA MIRANDA;MARLENE MIRANDA;UNIÃO;ELEITO;TSE (dados abertos)
09199;SÃO JOÃO DOS PATOS;MA;2025-2028;ALEXANDRE MAGNO PEREIRA GOMES;DR. ALEXANDRE;AVANTE;ELEITO;TSE (dados abertos)
07382;CAMPESTRE DO MARANHÃO;MA;2025-2028;FERNANDO OLIVEIRA DA SILVA;FERNANDO BERMUDA;PSB;ELEITO;TSE (dados abertos)
08419;MORROS;MA;2025-2028;MILTON JOSE SOUSA SANTOS;PARAÍBA;PL;ELEITO;TSE (dados abertos)
08508;SENADOR LA ROCQUE;MA;2025-2028;BARTOLOMEU GOMES ALVES;PROFESSOR BARTOLOMEU;MDB;ELEITO;TSE (dados abertos)
08028;OLINDA NOVA DO MARANHÃO;MA;2025-2028;VALDENIR PENHA DINIZ;VALDENIR;MOBILIZA;ELEITO;TSE (dados abertos)
08699;PINHEIRO;MA;2025-2028;CARLOS ANDRE COSTA SILVA;ANDRE DA RALPNET;PODE;ELEITO;TSE (dados abertos)
07757;DUQUE BACELAR;MA;2025-2028;FRANCISCO FLÁVIO LIMA FURTADO;FLÁVIO FURTADO;PDT;ELEITO;TSE (dados abertos)
08613;PEDREIRAS;MA;2025-2028;VANESSA DOS PRAZERES SANTOS;VANESSA MAIA;UNIÃO;ELEITO;TSE (dados abertos)
09237;SÃO MATEUS DO MARANHÃO;MA;2025-2028;HAMILTON NOGUEIRA ARAGÃO;MILTINHO ARAGÃO;PSB;ELEITO;TSE (dados abertos)
08478;OLHO D'ÁGUA DAS CUNHÃS;MA;2025-2028;CLEDIVAL DE ALCANTARA SOUZA;VAVAL GOMES;PP;ELEITO;TSE (dados abertos)
08583;TUFILÂNDIA;MA;2025-2028;HENRIQUE EMANOEL RICARDO SANTOS;EMANUEL RICARDO;PP;ELEITO;TSE (dados abertos)
08176;LAGO VERDE;MA;2025-2028;ALEX CRUZ ALMEIDA;ALEX ALMEIDA;PP;ELEITO;TSE (dados abertos)
09318;SUCUPIRA DO NORTE;MA;2025-2028;MARCONY DA SILVA DOS SANTOS;MARCONY;MDB;ELEITO;TSE (dados abertos)
07358;BENEDITO LEITE;MA;2025-2028;RODRIGO PIMENTEL DA SILVA COELHO;RODRIGO COELHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
09130;SÃO FÉLIX DE BALSAS;MA;2025-2028;HEIDER MARTINS NUNES;HEIDER NUNES;PRD;ELEITO;TSE (dados abertos)
08320;SÃO JOÃO DO PARAÍSO;MA;2025-2028;MARCOS VINICIUS DE FRANÇA FERREIRA;MARCOS VINICIUS;MDB;ELEITO;TSE (dados abertos)
07145;BACURITUBA;MA;2025-2028;LETICIA LIBIA BARROS COSTA;LETICIA DE SIBÁ;MDB;ELEITO;TSE (dados abertos)
07676;COLINAS;MA;2025-2028;RENATO DE SOUSA SANTOS;RENATO SANTOS;MDB;ELEITO;TSE (dados abertos)
07277;BALSAS;MA;2025-2028;ALAN DOUGLAS DE OLIVEIRA;ALAN DA MARISSOL;PRD;ELEITO;TSE (dados abertos)
09334;TASSO FRAGOSO;MA;2025-2028;KELSON RICHARD CARVALHO HOLANDA VIEIRA;KELSON;REPUBLICANOS;ELEITO;TSE (dados abertos)
07080;AMAPÁ DO MARANHÃO;MA;2025-2028;NELENE DA COSTA GOMES;NELENE GOMES;PL;ELEITO;TSE (dados abertos)
08427;SÃO RAIMUNDO DO DOCA BEZERRA;MA;2025-2028;ANTONIO JACINTO DE MELO NETO;JACINTO NETO;PP;ELEITO;TSE (dados abertos)
08338;MIRADOR;MA;2025-2028;MARIA DOMINGAS GOMES CABRAL SANTANA;DOMINGAS CABRAL;UNIÃO;ELEITO;TSE (dados abertos)
07706;ITAIPAVA DO GRAJAÚ;MA;2025-2028;JOVALDO CARDOSO OLIVEIRA JUNIOR;JUNIOR DO POSTO;PDT;ELEITO;TSE (dados abertos)
07340;BURITICUPU;MA;2025-2028;JOÃO CARLOS TEIXEIRA DA SILVA;JOÃO CARLOS;PP;ELEITO;TSE (dados abertos)
07471;CAJARI;MA;2025-2028;CONSTANCIO ALESSANCO COELHO DE SOUZA;CONSTANCIO SOUZA;UNIÃO;ELEITO;TSE (dados abertos)
07498;CÂNDIDO MENDES;MA;2025-2028;JOSE BONIFÁCIO ROCHA DE JESUS;FACINHO;PL;ELEITO;TSE (dados abertos)
08559;PARNARAMA;MA;2025-2028;JUVENAL FRANCISCO CARVALHO E SILVA;JUVENAL SILVA;PSDB;ELEITO;TSE (dados abertos)
08125;PRESIDENTE MÉDICI;MA;2025-2028;JANILSON DOS SANTOS COELHO;DR CAÇULA COELHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
08850;PRIMEIRA CRUZ;MA;2025-2028;GUILHERME CARNEIRO AGUIAR;DR GUILHERME;UNIÃO;ELEITO;TSE (dados abertos)
07722;ITINGA DO MARANHÃO;MA;2025-2028;LENY PAULA FIRMIANO AGUIAR;PAULA DO QUININHA;PP;ELEITO;TSE (dados abertos)
09350;TIMBIRAS;MA;2025-2028;PAULO VINICIUS LIMA DA SILVA;PAULO VINICIUS;PRD;ELEITO;TSE (dados abertos)
07218;AXIXÁ;MA;2025-2028;ROBERTA MARIA GONCALVES BARRETO COSTA;ROBERTA BARRETO;MDB;ELEITO;TSE (dados abertos)
09679;ARAME;MA;2025-2028;PEDRO FERNANDES RIBEIRO;PEDRO FERNANDES;UNIÃO;ELEITO;TSE (dados abertos)
07439;BURITI BRAVO;MA;2025-2028;LUCIANA BORGES LEOCADIO;LUCIANA LEOCADIO;MDB;ELEITO;TSE (dados abertos)
07447;CENTRO DO GUILHERME;MA;2025-2028;JOSÉ AURICÉLIO DE MORAIS LEANDRO;AURICÉLIO;PL;ELEITO;TSE (dados abertos)
09091;SÃO BERNARDO;MA;2025-2028;FRANCISCO DAS CHAGAS CARVALHO;CHICO CARVALHO;PDT;ELEITO;TSE (dados abertos)
08052;SÃO LUÍS GONZAGA DO MARANHÃO;MA;2025-2028;EMANOEL CARVALHO FILHO;EMANOEL FILHO;MDB;ELEITO;TSE (dados abertos)
07978;HUMBERTO DE CAMPOS;MA;2025-2028;LUIS FERNANDO SILVA DOS SANTOS;LUIS FERNANDO;UNIÃO;ELEITO;TSE (dados abertos)
07099;ALTO PARNAÍBA;MA;2025-2028;RUBENS SUSSUMU OGASAWARA;RUBENS JAPONÊS;PSDB;ELEITO;TSE (dados abertos)
08109;PORTO RICO DO MARANHÃO;MA;2025-2028;ALDENE NOGUEIRA PASSINHO;ALDO BROWN;PL;ELEITO;TSE (dados abertos)
08486;SENADOR ALEXANDRE COSTA;MA;2025-2028;NILO TAYRONE AROUCHE AMORIM;DR NILO;REPUBLICANOS;ELEITO;TSE (dados abertos)
09598;PAULO RAMOS;MA;2025-2028;ADAILSON DO NASCIMENTO LIMA;ADAILSON MACHADO;PP;ELEITO;TSE (dados abertos)
07269;BOM JESUS DAS SELVAS;MA;2025-2028;FRANKLIM WILLAME RODRIGUES ARAUJO DUARTE;FRANKLIM DUARTE;PSB;ELEITO;TSE (dados abertos)
07390;BREJO;MA;2025-2028;THÂMARA ARAUJO DE CASTRO;THÂMARA CASTRO;PT;ELEITO;TSE (dados abertos)
07455;CAJAPIÓ;MA;2025-2028;RÔMULO ROBERTO MARQUES NUNES;DR RÔMULO;PSB;ELEITO;TSE (dados abertos)
08443;SÃO ROBERTO;MA;2025-2028;DANIELLY COELHO TRABULSI NASCIMENTO;DANIELLY TRABULSI;UNIÃO;ELEITO;TSE (dados abertos)
09156;SÃO FRANCISCO DO MARANHÃO;MA;2025-2028;FRANCISCO NETO RODRIGUES DE SOUSA;FRANCISCO DO POSTO;PL;ELEITO;TSE (dados abertos)
08265;SÃO DOMINGOS DO AZEITÃO;MA;2025-2028;LOURIVAL LEANDRO DOS SANTOS JUNIOR;JUNIOR DO POSTO;PP;ELEITO;TSE (dados abertos)
07153;ANAPURUS;MA;2025-2028;TANIOS MATIAS LIMA;DR TANIOS;PP;ELEITO;TSE (dados abertos)
07196;ARARI;MA;2025-2028;MARIA ALVES MUNIZ;SIMPLESMENTE MARIA;MDB;ELEITO;TSE (dados abertos)
07625;GOVERNADOR LUIZ ROCHA;MA;2025-2028;JOSE ORLANILDO SOARES DE OLIVEIRA;ZEZÃO;MDB;ELEITO;TSE (dados abertos)
08575;PASSAGEM FRANCA;MA;2025-2028;FRANCISCO MENEZES SOUZA;CHICÃO DA PARABÓLICA;PP;ELEITO;TSE (dados abertos)
07692;COROATÁ;MA;2025-2028;EDIMAR DE AGUIAR FRANCO;EDIMAR VAQUEIRO;PSB;ELEITO;TSE (dados abertos)
09415;TURIAÇU;MA;2025-2028;EDESIO JOAO CAVALCANTI;EDESIO CAVALCANTI;REPUBLICANOS;ELEITO;TSE (dados abertos)
08494;PAÇO DO LUMIAR;MA;2025-2028;FREDERICO DE ABREU SILVA CAMPOS;FRED CAMPOS;PSB;ELEITO;TSE (dados abertos)
07854;GONÇALVES DIAS;MA;2025-2028;SUANE MARIA BARROS DIAS;SUANE DIAS ;MDB;ELEITO;TSE (dados abertos)
08117;JOSELÂNDIA;MA;2025-2028;RAIMUNDO DA SILVA SANTOS;RAIMUNDO ZUCA;REPUBLICANOS;ELEITO;TSE (dados abertos)
07072;ALTAMIRA DO MARANHÃO;MA;2025-2028;MARTON SANDS CÂMARA PAGEÚ;MARTON PAGEÚ;PL;ELEITO;TSE (dados abertos)
07013;AFONSO CUNHA;MA;2025-2028;PEDRO FERREIRA MEDEIROS;PEDRO MEDEIROS;PL;ELEITO;TSE (dados abertos)
07790;FORTALEZA DOS NOGUEIRAS;MA;2025-2028;FERNANDA LIMA NOGUEIRA DOS SANTOS;DRA FERNANDA ;REPUBLICANOS;ELEITO;TSE (dados abertos)
07323;BOA VISTA DO GURUPI;MA;2025-2028;DILCILENE GUIMARÃES DE MELO OLIVEIRA;DILCILENE OLIVEIRA;PL;ELEITO;TSE (dados abertos)
07404;CAPINZAL DO NORTE;MA;2025-2028;ABNADAR DE SOUSA PEREIRA;ABNADAR PORTELA;REPUBLICANOS;ELEITO;TSE (dados abertos)
07943;MATÕES DO NORTE;MA;2025-2028;SOLIMAR ALVES DE OLIVEIRA;SOLIMAR;MDB;ELEITO;TSE (dados abertos)
08001;NOVA OLINDA DO MARANHÃO;MA;2025-2028;ARY MENEZES FERNANDES;ARY MENEZES;PP;ELEITO;TSE (dados abertos)
08915;ROSÁRIO;MA;2025-2028;JONAS MAGNO MACHADO MORAES;JONAS MAGNO;PDT;ELEITO;TSE (dados abertos)
08079;ITAPECURU MIRIM;MA;2025-2028;LUIS FILLIPE TORRES FILGUEIRA;FILLIPE MARRECA;PRD;ELEITO;TSE (dados abertos)
09636;ESTREITO;MA;2025-2028;LEOARREN TÚLIO DE SOUSA CUNHA;LEO CUNHA;PL;ELEITO;TSE (dados abertos)
08311;MATÕES;MA;2025-2028;RAIMUNDO NONATO MEDEIROS CARVALHO;NONATINHO;UNIÃO;ELEITO;TSE (dados abertos)
09571;SANTA INÊS;MA;2025-2028;LUIS FELIPE OLIVEIRA DE CARVALHO;FELIPE DOS PNEUS;PP;ELEITO;TSE (dados abertos)
07838;GODOFREDO VIANA;MA;2025-2028;MARCIO HEBERTE VIANA ABREU;MARCIO VIANA;PSB;ELEITO;TSE (dados abertos)
