cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs;quantidade_cadastros_car;area_car_uniao_ha;percentual_sobreposicao_car;mediana_modulos_fiscais_car;percentual_pequenos_imoveis_car;percentual_medios_imoveis_car;percentual_grandes_imoveis_car;percentual_area_pequenos_imoveis_car;percentual_area_medios_imoveis_car;percentual_area_grandes_imoveis_car;mapbiomas_agricultura_ha;mapbiomas_pastagem_ha;mapbiomas_silvicultura_ha
3160108;MG;26.0;239.0;11399.0;680.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;312.0;12282.7841;10.94;0.8401;90.06;9.29;0.64;54.03;39.16;6.81;268.1165;8320.9582;152.8768
3160207;MG;24.0;192.0;12097.0;1940.0;1.1 - Carvão vegetal;True;2025;417.0;18743.4933;12.88;0.6101;84.89;13.19;1.92;34.17;44.28;21.55;18.5055;5922.3613000000005;799.0402
3160306;MG;60.0;1099.0;37234.0;30.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1431.0;40136.2571;14.9;0.245;98.6;1.4;0.0;83.74;16.26;0.0;167.4502;36213.9154;
3160405;MG;35.0;1341.0;83261.0;10280.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;3135.0;100349.5948;5.68;0.4404;96.33;3.41;0.26;70.79;22.95;6.26;1844.2838000000002;57178.2194;3633.801
3160454;MG;65.0;874.0;17591.0;4687.0;1.1 - Carvão vegetal;True;2025;2792.0;51558.5802;22.42;0.1248;99.39;0.5;0.11;82.15;9.71;8.14;128.9843;3849.0129;655.7081
3160504;MG;20.0;156.0;6706.0;;;False;2025;187.0;7235.6965;11.86;1.2556;84.95;12.9;2.15;45.18;34.96;19.86;0.0;6504.4049;8.0294
3160603;MG;40.0;154.0;37368.0;1130.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;336.0;36513.4293;11.16;0.7271;83.33;11.31;5.36;22.74;29.91;47.35;2087.1549;19890.7861;325.9965
3160702;MG;24.0;541.0;38617.0;4514.0;1.1 - Carvão vegetal;True;2025;1618.0;51811.2429;11.77;0.7591;92.46;7.11;0.43;59.64;33.53;6.83;174.2217;36393.6668;508.7217
3160801;MG;30.0;72.0;5565.0;5606.0;1.1 - Carvão vegetal;True;2025;135.0;8543.5791;8.75;0.7288;85.19;13.33;1.48;32.75;39.0;28.25;3358.5984000000003;1278.5218;687.3652
3160900;MG;20.0;134.0;3531.0;1191.0;1.1 - Carvão vegetal;True;2025;366.0;9085.5575;5.71;0.7713;93.68;6.32;0.0;70.74;29.26;0.0;229.2611;5505.0803;311.4745
3160959;MG;20.0;625.0;4071.0;;;False;2025;929.0;5288.5728;18.81;0.1737;99.14;0.86;0.0;86.54;13.46;0.0;1626.473;1345.1842;49.1932
3161007;MG;20.0;1165.0;43043.0;15460.0;1.1 - Carvão vegetal;True;2025;2450.0;61453.9456;9.68;0.7499;93.36;6.32;0.33;64.19;29.97;5.84;25.7637;39089.2184;4869.3665
3161056;MG;30.0;302.0;11345.0;13.0;1.2 - Lenha;True;2025;444.0;12477.5354;10.14;0.6622;96.8;2.97;0.23;79.48;15.95;4.57;44.4696;12729.2693;
3161106;MG;65.0;4207.0;180163.0;;;False;2025;9523.0;315605.0035;37.05;0.1479;97.67;1.84;0.48;43.78;15.84;40.38;2603.0639;120530.4457;22.6316
3161205;MG;30.0;460.0;24002.0;531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;789.0;28558.7869;6.99;0.3824;92.76;6.35;0.89;45.44;37.33;17.24;2626.8702;14959.4359;1061.9703
3161304;MG;30.0;456.0;78241.0;;;False;2025;968.0;166029.013;5.39;2.0062;71.62;25.13;3.25;29.62;48.45;21.93;19593.494;45868.2901;186.17090000000002
3161403;MG;28.0;408.0;12644.0;219.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;810.0;14047.9088;16.26;0.36;98.27;1.73;0.0;85.62;14.38;0.0;636.456;11317.7177;85.3876
3161502;MG;30.0;460.0;11989.0;3372.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;848.0;15228.2061;10.12;0.3043;98.11;1.78;0.12;78.98;15.71;5.3;298.2491;12835.5298;279.4147
3161601;MG;30.0;300.0;12912.0;214.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;275.0;12081.0812;7.6;0.9316;92.73;6.91;0.36;68.69;27.19;4.12;32.7833;10332.7579;3.3887
3161650;MG;30.0;296.0;23468.0;53.0;1.2 - Lenha;True;2025;418.0;24645.2297;10.23;1.0232;87.89;10.17;1.94;46.35;30.09;23.56;29.2975;22179.8896;0.5929
3161700;MG;40.0;396.0;178905.0;129744.0;1.1 - Carvão vegetal;True;2025;1182.0;238522.5384;10.32;1.5098;72.17;20.0;7.83;14.97;27.32;57.71;5881.7309000000005;71732.5839;18167.7009
3161809;MG;20.0;390.0;16652.0;1108.0;1.2 - Lenha;True;2025;1142.0;22727.7054;9.98;0.544;94.81;5.01;0.18;67.39;30.18;2.43;124.19120000000001;15526.8467;831.8236
3161908;MG;20.0;445.0;15914.0;16162.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;794.0;28863.9432;9.52;0.5369;92.92;5.94;1.14;37.29;21.57;41.14;5.647;11111.486499999999;4534.7159
3162005;MG;30.0;576.0;40388.0;1951.0;1.1 - Carvão vegetal;True;2025;1396.0;47630.0444;14.55;0.4139;93.01;6.19;0.8;52.13;32.34;15.53;14805.3216;15880.869;292.4742
3162104;MG;40.0;998.0;65156.0;756.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2034.0;76864.8403;7.76;0.3597;95.97;3.53;0.5;60.61;23.2;16.19;6763.8241;38679.256;416.1637
3162203;MG;26.0;354.0;31212.0;233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;923.0;44260.2443;9.31;0.622;89.66;8.38;1.96;38.21;31.07;30.73;8524.368699999999;7683.9639;64.2017
3162252;MG;50.0;779.0;62379.0;22052.0;1.1 - Carvão vegetal;True;2025;1830.0;83907.1412;11.74;0.1887;94.58;4.65;0.77;45.38;33.01;21.61;238.0649;28073.8608;5517.5692
3162302;MG;30.0;307.0;9225.0;;;False;2025;810.0;10298.3249;19.82;0.2505;99.01;0.99;0.0;89.56;10.44;0.0;2059.3772999999997;4905.8289;97.6128
3162401;MG;50.0;3311.0;143516.0;9779.0;1.1 - Carvão vegetal;True;2025;8417.0;167515.326;23.64;0.0818;98.19;1.3;0.51;42.06;20.52;37.42;3322.5215;88904.7191;308.2809
3162450;MG;65.0;1205.0;16929.0;;;False;2025;447.0;12383.2285;14.11;0.1881;99.55;0.22;0.22;71.49;3.49;25.02;623.5577;14271.5266;
3162500;MG;30.0;953.0;60801.0;46294.0;1.1 - Carvão vegetal;True;2025;3223.0;120605.2842;6.6;0.8186;94.86;4.93;0.22;72.7;23.88;3.41;29681.886300000002;40450.2932;3646.4101
3162559;MG;24.0;914.0;8902.0;66.0;1.2 - Lenha;True;2025;1226.0;12274.7632;16.75;0.1949;98.94;0.9;0.16;81.21;13.11;5.68;4042.0532;1954.2098;153.1947
3162575;MG;30.0;236.0;11043.0;35.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;312.0;10719.696;7.7;0.61;95.51;4.17;0.32;67.54;22.88;9.57;35.0085;10718.3635;
3162609;MG;20.0;315.0;9303.0;;;False;2025;600.0;9444.293;11.36;0.4481;97.17;2.67;0.17;79.39;17.13;3.49;0.5912;9529.936;
3162658;MG;50.0;458.0;30081.0;163.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;835.0;37135.4502;13.44;0.1962;94.12;5.4;0.48;45.69;43.31;11.01;90.5073;15116.2771;72.5641
3162708;MG;65.0;2695.0;105741.0;182784.0;1.1 - Carvão vegetal;True;2025;7169.0;171343.3213;27.91;0.0898;98.38;1.36;0.27;50.99;19.03;29.98;696.2191;37828.521;22700.299899999998
3162807;MG;24.0;659.0;37296.0;5831.0;1.1 - Carvão vegetal;True;2025;1003.0;36113.7967;13.34;0.7103;91.57;7.73;0.7;50.07;30.41;19.52;57.120000000000005;22750.2269;3630.7511
3162906;MG;24.0;612.0;27940.0;745.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;937.0;37574.9972;7.06;0.7445;88.87;10.06;1.07;48.15;37.29;14.55;76.0407;27954.3361;350.2457
3162922;MG;20.0;120.0;1734.0;;;False;2025;259.0;4039.6378;9.25;0.2901;97.28;2.72;0.0;75.52;24.48;0.0;29.2696;1592.7414;0.0
3162948;MG;26.0;447.0;19376.0;400.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1104.0;22659.0312;12.76;0.2814;95.82;3.9;0.28;59.11;31.6;9.29;8471.4505;3332.3965;104.1103
3162955;MG;7.0;31.0;1001.0;;;False;2025;134.0;3518.3383;30.4;1.4369;82.95;12.4;4.65;19.82;15.26;64.91;11.0421;1226.8506;0.9272
3163003;MG;30.0;81.0;18148.0;340.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;126.0;17648.5739;8.44;3.0168;66.4;25.6;8.0;21.28;34.6;44.12;62.8163;9038.5104;206.9181
3163102;MG;20.0;258.0;16646.0;345.0;1.2 - Lenha;True;2025;571.0;17877.1245;13.6;0.7596;88.01;10.73;1.25;45.21;40.69;14.1;471.5991;11898.219500000001;115.52279999999999
3163201;MG;30.0;237.0;6102.0;;;False;2025;752.0;7332.5124;15.13;0.1984;99.6;0.4;0.0;93.32;6.68;0.0;1383.4059;5467.8706;7.6218
3163300;MG;24.0;337.0;30770.0;;;False;2025;487.0;27247.3815;11.06;1.1493;84.98;12.76;2.26;39.93;34.53;25.53;20.386300000000002;27116.3077;
3163409;MG;20.0;437.0;22255.0;2210.0;1.1 - Carvão vegetal;True;2025;456.0;12070.1638;7.99;0.6228;94.3;4.39;1.32;58.24;21.76;20.0;45.523;10037.8318;1513.9789
3163508;MG;30.0;651.0;25241.0;2402.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;886.0;27359.6439;19.04;0.6035;95.49;3.84;0.68;66.16;19.71;14.13;150.8333;15650.8321;684.2953
3163607;MG;24.0;296.0;4272.0;54.0;1.2 - Lenha;True;2025;329.0;4555.0766;21.99;0.4442;98.16;1.84;0.0;84.35;15.65;0.0;387.48539999999997;2631.4349;0.4207
3163706;MG;30.0;76.0;2817.0;102.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;233.0;3663.3206;6.92;0.262;98.28;1.72;0.0;84.87;15.13;0.0;117.4956;2759.2234;6.057
3163805;MG;28.0;846.0;12310.0;1802.0;1.1 - Carvão vegetal;True;2025;1101.0;12629.7133;9.93;0.2784;99.73;0.27;0.0;96.52;3.48;0.0;628.0339999999999;8834.317;253.6302
3163904;MG;28.0;1049.0;23621.0;910.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1554.0;24372.3987;10.45;0.3259;98.9;0.97;0.13;86.3;9.92;3.78;7057.2221;8995.9793;248.3343
3164001;MG;26.0;369.0;37805.0;813.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;457.0;37151.7372;6.1;0.9361;87.28;9.87;2.85;29.27;20.36;50.38;222.98;25164.225;1222.3652
3164100;MG;24.0;375.0;20837.0;2048.0;1.1 - Carvão vegetal;True;2025;573.0;24525.9464;13.89;0.985;88.07;10.18;1.75;44.72;32.47;22.8;26.598300000000002;13041.8062;160.7702
3164209;MG;70.0;725.0;147315.0;;;False;2025;1068.0;223862.7087;28.72;0.6496;86.54;7.98;5.48;17.25;16.11;66.64;7844.1081;52609.321;319.8644
3164308;MG;35.0;1055.0;86696.0;7005.0;1.1 - Carvão vegetal;True;2025;2445.0;140447.3043;10.84;1.0459;89.8;9.7;0.5;56.23;35.14;8.63;9701.2589;49945.0186;1318.1657
3164407;MG;30.0;275.0;12156.0;262.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;530.0;14919.6396;9.47;0.4958;96.19;3.43;0.38;69.69;23.93;6.38;3871.2013;5505.5579;25.7951
3164431;MG;28.0;516.0;6317.0;308.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;571.0;6570.3718;11.51;0.2429;99.65;0.35;0.0;94.34;5.66;0.0;210.332;4302.9674;192.2572
3164472;MG;20.0;599.0;5433.0;131.0;1.2 - Lenha;True;2025;775.0;6997.6915;27.51;0.2446;97.55;2.45;0.0;72.38;27.62;0.0;1373.2069999999999;2750.5759;80.5905
3164506;MG;24.0;1155.0;29040.0;1284.0;1.1 - Carvão vegetal;True;2025;1232.0;31740.3495;14.27;0.5668;94.48;5.28;0.24;65.35;31.0;3.66;146.6271;25641.7839;700.1739
3164605;MG;30.0;798.0;29761.0;6522.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1543.0;35214.0834;9.25;0.3163;96.67;3.2;0.13;70.6;26.64;2.76;217.15709999999999;23198.031300000002;1959.3183
3164704;MG;28.0;1115.0;60127.0;3271.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;2259.0;76363.3696;6.86;0.4782;93.56;5.49;0.95;54.57;29.14;16.29;17964.480900000002;13294.5587;676.2215
3164803;MG;20.0;261.0;8643.0;365.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;234.0;9493.6451;9.87;1.4758;83.76;15.38;0.85;51.66;39.92;8.42;3.1259;7065.978;43.7667
3164902;MG;30.0;280.0;6983.0;;;False;2025;482.0;8936.2777;7.98;0.302;98.75;1.04;0.21;67.8;9.63;22.57;477.57419999999996;6034.3266;9.8692
3165008;MG;30.0;908.0;35443.0;8733.0;1.1 - Carvão vegetal;True;2025;1567.0;52786.3953;11.94;0.7682;95.14;4.67;0.19;73.38;23.8;2.82;2662.5006000000003;29829.6908;1470.6968
3165107;MG;28.0;444.0;19842.0;445.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;901.0;26493.1804;6.9;0.4347;94.81;4.29;0.9;54.93;25.98;19.09;8432.4508;3104.6466;284.359
3165206;MG;30.0;432.0;17116.0;3902.0;1.1 - Carvão vegetal;True;2025;1488.0;31995.1953;9.9;0.3383;97.51;2.36;0.13;75.36;19.62;5.02;1992.4189999999999;17521.0716;920.8773
3165305;MG;30.0;226.0;25690.0;15379.0;1.1 - Carvão vegetal;True;2025;504.0;37423.5727;4.02;1.3216;83.5;14.31;2.19;41.37;36.48;22.15;6686.5351;12936.2465;1165.5806
3165404;MG;30.0;289.0;18497.0;9263.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;1035.0;23796.7657;20.7;0.1869;97.57;1.75;0.68;49.87;14.66;35.47;892.7736;3356.8478;1966.5269
3165503;MG;24.0;313.0;8567.0;6469.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;478.0;10347.6846;8.2;0.3784;96.65;3.14;0.21;67.56;21.49;10.94;52.9757;7050.4019;1176.9465
3165537;MG;7.0;72.0;980.0;;;False;2025;107.0;3754.0063;3.53;1.7977;76.64;14.95;8.41;19.67;26.61;53.72;10.5138;792.2233;49.4618
3165552;MG;40.0;1279.0;31384.0;6084.0;1.1 - Carvão vegetal;True;2025;1508.0;40771.0813;13.94;0.2683;96.54;3.26;0.2;62.05;31.2;6.75;665.7752;6616.6511;4092.3665
3165560;MG;26.0;421.0;11447.0;368.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;679.0;15446.9892;10.28;0.4689;97.05;2.65;0.29;72.24;18.61;9.15;49.196600000000004;13412.9092;115.6633
3165578;MG;30.0;590.0;6776.0;245.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;804.0;12220.8298;14.1;0.3213;99.38;0.62;0.0;94.19;5.81;0.0;2990.9964;4631.2503;271.5909
3165602;MG;24.0;115.0;7341.0;286.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;253.0;9283.0598;11.96;1.1001;89.96;10.04;0.0;60.42;39.58;0.0;0.998;6749.3067;19.4583
3165701;MG;28.0;226.0;6323.0;1718.0;1.1 - Carvão vegetal;True;2025;802.0;13379.7177;9.95;0.3702;98.25;1.75;0.0;85.33;14.67;0.0;275.95709999999997;10626.5513;303.7179
3165800;MG;30.0;272.0;5361.0;;;False;2025;743.0;8071.72;13.68;0.2153;99.87;0.13;0.0;97.14;2.86;0.0;1101.9182;4313.3963;15.0156
3165909;MG;40.0;771.0;46464.0;28979.0;1.1 - Carvão vegetal;True;2025;1123.0;80447.7745;15.78;0.4021;93.18;4.39;2.42;28.43;15.74;55.83;86.1406;6760.4538;12055.5301
3166006;MG;22.0;307.0;8318.0;5426.0;1.1 - Carvão vegetal;True;2025;718.0;12935.1383;7.64;0.4897;97.06;2.94;0.0;80.67;19.33;0.0;112.9363;8596.7304;571.7591
3166105;MG;30.0;286.0;25175.0;606.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;438.0;30385.9526;12.79;1.4772;78.85;19.54;1.61;39.36;50.19;10.46;17.7782;13599.6914;378.8507
3166204;MG;22.0;1100.0;12815.0;300.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1881.0;19855.1434;11.29;0.299;99.2;0.74;0.05;90.77;7.44;1.79;593.1373;16539.0883;282.1267
3166303;MG;26.0;766.0;11511.0;341.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;948.0;13121.0751;22.46;0.3145;98.31;1.59;0.11;78.06;12.19;9.74;1698.1676;6103.274;154.9829
3166402;MG;30.0;106.0;6057.0;3507.0;1.1 - Carvão vegetal;True;2025;254.0;10954.3094;7.92;0.8232;94.09;5.51;0.39;69.35;25.07;5.58;392.7712;6335.2469;156.9729
3166501;MG;24.0;354.0;14005.0;85.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;616.0;17788.7067;10.95;0.3738;94.64;4.38;0.97;45.84;23.75;30.41;12.7405;5207.5761999999995;237.0466
3166600;MG;35.0;156.0;30488.0;144.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;253.0;31511.6744;9.44;2.4944;67.73;27.89;4.38;28.21;49.6;22.19;224.7182;18579.6102;167.7918
3166709;MG;50.0;100.0;17800.0;121.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;229.0;22347.026;6.96;0.478;89.96;7.42;2.62;30.8;28.35;40.85;1265.1823;14985.7957;291.706
3166808;MG;40.0;918.0;95825.0;930.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1805.0;122387.8471;10.78;0.8204;87.66;11.27;1.07;45.5;41.06;13.44;49898.812;18362.2547;622.4997
3166907;MG;26.0;227.0;17400.0;531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;513.0;19140.9932;8.45;0.4929;89.47;9.55;0.97;46.29;41.46;12.25;8003.9448999999995;5314.2054;35.8157
3166956;MG;65.0;713.0;24487.0;641.0;1.1 - Carvão vegetal;True;2025;1188.0;47099.6128;18.01;0.2047;97.39;2.27;0.34;59.82;19.51;20.67;25.651600000000002;13512.6734;7.8338
3167004;MG;30.0;171.0;15816.0;2580.0;2.3 - Resina;True;2025;284.0;19389.4803;9.66;1.388;83.8;14.08;2.11;45.93;36.64;17.42;1095.0607;8368.852;1208.0733
3167103;MG;40.0;1683.0;48149.0;3665.0;1.1 - Carvão vegetal;True;2025;1596.0;73898.9009;8.02;0.369;92.5;6.81;0.69;51.25;36.37;12.37;90.2821;19629.9125;895.576
3167202;MG;20.0;651.0;25458.0;19370.0;1.1 - Carvão vegetal;True;2025;1055.0;38334.5977;10.77;0.4995;88.03;9.75;2.22;34.15;33.78;32.08;1049.3453;18744.6816;396.0478
3167301;MG;30.0;236.0;11969.0;1346.0;1.1 - Carvão vegetal;True;2025;409.0;14062.1588;13.22;0.7364;95.06;4.44;0.49;69.57;22.6;7.83;99.893;10005.263;96.569
3167400;MG;30.0;1053.0;26743.0;763.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1555.0;27656.3822;18.77;0.3002;97.3;2.51;0.19;69.59;25.7;4.71;5669.5302;12767.4042;340.8711
3167509;MG;24.0;64.0;10346.0;917.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;182.0;9737.8528;17.75;0.972;82.42;14.29;3.3;28.04;40.98;30.98;1.994;7701.1303;8.3071
3167608;MG;24.0;2431.0;35216.0;535.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2976.0;38369.2741;17.33;0.3157;98.69;1.28;0.03;85.16;13.27;1.57;10691.5839;9918.2275;980.3904
3167707;MG;20.0;417.0;17623.0;;;False;2025;874.0;18526.7528;18.0;0.5703;95.42;3.78;0.8;59.52;20.8;19.68;0.0;16341.3893;
3167806;MG;30.0;497.0;13839.0;803.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1001.0;17414.9741;14.15;0.2924;97.8;1.9;0.3;69.52;18.11;12.37;813.711;13393.3637;42.6755
3167905;MG;30.0;272.0;12968.0;233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;600.0;18395.7093;17.65;0.6518;95.33;3.84;0.83;66.01;22.36;11.63;142.0313;16363.9546;45.1295
3168002;MG;65.0;1160.0;80170.0;50040.0;1.1 - Carvão vegetal;True;2025;2457.0;109147.7326;25.68;0.1227;94.46;4.69;0.86;40.12;35.34;24.54;2044.5134;30576.5304;15863.3142
3168051;MG;30.0;333.0;14564.0;293.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;623.0;16831.5898;12.57;0.5023;95.18;4.82;0.0;68.02;31.98;0.0;141.1363;11973.7943;207.8979
3168101;MG;35.0;447.0;73901.0;1596.0;1.1 - Carvão vegetal;True;2025;1142.0;112259.532;13.05;1.6767;80.11;17.15;2.74;35.89;37.39;26.72;10000.2083;20552.1497;1016.7688
3168200;MG;35.0;328.0;30212.0;5046.0;1.1 - Carvão vegetal;True;2025;645.0;35987.312;12.72;0.8602;88.19;10.55;1.26;49.17;36.79;14.04;2220.1039;18689.8541;1231.1492
3168309;MG;7.0;203.0;14868.0;312.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;679.0;21825.4281;8.72;1.0965;75.15;18.49;6.36;16.85;27.48;55.67;155.7514;10197.3323;350.0426
3168408;MG;20.0;955.0;53796.0;;;False;2025;2439.0;59256.3414;14.63;0.7252;92.82;6.72;0.45;62.12;30.82;7.07;311.9269;52516.3454;9.2909
3168507;MG;22.0;722.0;10568.0;1286.0;1.1 - Carvão vegetal;True;2025;1054.0;13298.9528;8.3;0.3431;99.14;0.86;0.0;93.14;6.86;0.0;334.7886;9456.1838;298.4232
3168606;MG;40.0;2717.0;235159.0;2979.0;1.1 - Carvão vegetal;True;2025;4059.0;272295.8106;12.86;0.5244;87.99;10.2;1.81;36.02;38.67;25.31;419.9101;155971.8768;1272.9904
3168705;MG;20.0;70.0;1621.0;;;False;2025;327.0;6211.7479;14.51;0.2194;94.8;4.28;0.92;57.88;24.44;17.68;0.0;2260.2648;38.4652
3168804;MG;22.0;103.0;2735.0;235.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;374.0;5072.5633;6.61;0.2732;98.64;1.36;0.0;88.87;11.13;0.0;87.29679999999999;3306.5128;9.4413
3168903;MG;40.0;1110.0;121647.0;28416.0;1.1 - Carvão vegetal;True;2025;2545.0;186999.593;16.26;1.1266;86.21;12.06;1.73;46.96;35.48;17.56;7780.1645;62245.5224;2227.368
3169000;MG;30.0;569.0;11873.0;548.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1059.0;14934.7182;7.7;0.2623;99.15;0.85;0.0;89.82;10.18;0.0;226.8744;11291.8323;126.1873
3169059;MG;30.0;617.0;8060.0;;;False;2025;850.0;9596.9639;11.15;0.2295;99.76;0.24;0.0;95.74;4.26;0.0;627.0034;6667.5551;16.9821
3169109;MG;30.0;523.0;7197.0;3329.0;1.1 - Carvão vegetal;True;2025;1085.0;10788.7898;15.13;0.1802;99.54;0.46;0.0;93.27;6.73;0.0;2730.5024000000003;4403.7205;760.1592
3169208;MG;28.0;586.0;25054.0;189.0;1.2 - Lenha;True;2025;952.0;26727.0537;15.01;0.4433;94.63;4.95;0.42;58.55;29.08;12.37;1430.7441;17228.8968;115.1408
3169307;MG;30.0;859.0;56471.0;1543.0;1.1 - Carvão vegetal;True;2025;2101.0;73144.094;11.86;0.4748;93.25;6.13;0.62;56.03;31.64;12.33;29219.8533;25246.1115;596.2293
3169356;MG;40.0;348.0;139334.0;206263.0;1.1 - Carvão vegetal;True;2025;814.0;222468.5277;10.53;1.2707;73.43;17.29;9.27;9.95;17.92;72.13;1876.2551;31711.086;48940.3253
3169406;MG;26.0;1091.0;50217.0;4384.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;2409.0;63000.2146;12.68;0.3695;94.3;5.02;0.68;55.4;29.12;15.48;26625.8668;14882.829699999998;697.3244
3169505;MG;30.0;461.0;41688.0;;;False;2025;381.0;41223.0832;10.34;1.4231;76.58;18.16;5.26;22.29;34.4;43.31;84.3657;40225.1573;0.0
3169604;MG;20.0;642.0;127593.0;560.0;1.2 - Lenha;True;2025;1452.0;153843.5077;7.85;2.3098;66.83;24.26;8.91;17.34;31.84;50.82;64506.281;31604.9159;736.5105
3169703;MG;40.0;1247.0;57108.0;175748.0;1.1 - Carvão vegetal;True;2025;2428.0;74222.5619;14.12;0.2207;97.39;1.99;0.62;48.32;15.66;36.01;647.1609000000001;11653.293;21063.0939
3169802;MG;30.0;559.0;17120.0;225.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1250.0;18954.7258;15.33;0.2884;98.24;1.68;0.08;78.73;18.57;2.7;5638.9874;7103.0285;59.5973
3169901;MG;30.0;541.0;19601.0;2818.0;1.1 - Carvão vegetal;True;2025;1828.0;32418.3554;10.99;0.2611;98.07;1.82;0.11;78.35;18.16;3.49;300.78290000000004;25183.2726;907.7171
3170008;MG;50.0;1024.0;63348.0;736.0;1.2 - Lenha;True;2025;1918.0;71564.0486;14.51;0.2437;95.97;3.24;0.78;55.62;26.19;18.19;307.30679999999995;34301.9436;9.9604
3170057;MG;20.0;1018.0;14066.0;249.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1985.0;15960.5877;23.94;0.2465;98.79;1.16;0.05;85.06;12.57;2.37;1433.1979000000001;8336.9021;621.9514
3170107;MG;24.0;2073.0;377414.0;118616.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;3481.0;422663.4861;7.93;1.6211;67.78;23.16;9.06;13.93;33.43;52.63;188720.0652;55150.5633;7436.8552
3170206;MG;20.0;2706.0;298749.0;42411.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;4755.0;371127.3889;10.81;0.9562;78.02;15.83;6.16;17.18;27.44;55.38;127477.3294;74018.0821;14753.1906
3170305;MG;60.0;167.0;33820.0;4379.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;277.0;39559.5713;4.1;0.8066;82.16;15.99;1.86;31.29;47.09;21.62;16.6689;27885.6895;1806.6828
3170404;MG;65.0;3849.0;616361.0;11557.0;1.1 - Carvão vegetal;True;2025;5846.0;800772.5298;21.9;0.4764;87.72;9.13;3.15;24.39;24.35;51.25;197061.0179;253345.0192;3440.0193
3170438;MG;30.0;511.0;105945.0;24.0;1.2 - Lenha;True;2025;1043.0;112855.4633;10.06;1.5365;75.27;18.23;6.5;23.56;32.84;43.59;15081.648200000001;64297.8908;22.7027
3170479;MG;65.0;479.0;38567.0;152.0;1.2 - Lenha;True;2025;561.0;52268.638;17.49;0.3903;90.61;7.94;1.44;37.33;32.22;30.45;8801.909;15307.8924;141.9237
3170503;MG;26.0;233.0;9077.0;;;False;2025;412.0;12304.193;5.86;0.3665;93.95;5.04;1.01;49.24;31.82;18.94;1046.4143000000001;8127.4768;0.0
3170529;MG;65.0;1334.0;149069.0;12719.0;1.1 - Carvão vegetal;True;2025;1232.0;185247.6174;13.19;0.6709;85.44;11.43;3.12;26.61;32.31;41.08;4045.7658;62651.8213;1240.4815
