cod_municipio;variavel;faixa_harmonizada;valor;ano_referencia;classificacao
2913457;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;367.0;2017;harmonizada
2913457;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2913457;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;49.0;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;ate_10_ha;5614.0;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7946.0;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6267.0;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913457;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3097.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;ate_10_ha;964.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;mais_1000_ha;3.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;117.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;771.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;16.0;2017;harmonizada
2913507;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;138.0;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;22513.0;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;16148.0;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;10574.0;2017;harmonizada
2913507;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;9465.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;ate_10_ha;1958.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;mais_1000_ha;3.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;227.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1082.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;17.0;2017;harmonizada
2913606;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;270.0;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;ate_10_ha;7590.0;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;40459.0;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;22993.0;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;12072.0;2017;harmonizada
2913606;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;18717.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;ate_10_ha;3684.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;mais_1000_ha;8.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;49.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;349.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2913705;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;43.0;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;ate_10_ha;6369.0;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;10501.0;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7166.0;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;1721.0;2017;harmonizada
2913705;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3002.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;ate_10_ha;3050.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;36.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;327.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2913804;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;45.0;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;9104.0;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6712.0;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913804;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3242.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;ate_10_ha;465.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;51.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;266.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2913903;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;82.0;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;8839.0;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6195.0;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913903;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5589.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;ate_10_ha;3693.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;mais_1000_ha;17.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;281.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1851.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;41.0;2017;harmonizada
2914000;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;303.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;ate_10_ha;11643.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;mais_1000_ha;24804.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;60469.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;43428.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;27991.0;2017;harmonizada
2914000;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;21165.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;ate_10_ha;461.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;37.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;483.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2914109;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;84.0;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;6604.0;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;10273.0;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2914109;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5302.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;ate_10_ha;178.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;mais_1000_ha;5.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;27.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;188.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;5.0;2017;harmonizada
2914208;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;39.0;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5698.0;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4164.0;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;3741.0;2017;harmonizada
2914208;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2847.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;ate_10_ha;278.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;mais_1000_ha;16.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;134.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;348.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;15.0;2017;harmonizada
2914307;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;128.0;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;28310.0;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8463.0;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;10055.0;2017;harmonizada
2914307;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;8550.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;ate_10_ha;2394.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;mais_1000_ha;4.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;54.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;468.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2914406;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;65.0;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;ate_10_ha;6164.0;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;10472.0;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;9639.0;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2914406;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4472.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;ate_10_ha;3108.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;14.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;141.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2914505;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;15.0;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;ate_10_ha;4699.0;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;2935.0;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2914505;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1055.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;ate_10_ha;524.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;30.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;213.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2914604;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;31.0;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;6358.0;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4858.0;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2914604;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2204.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;ate_10_ha;269.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;mais_1000_ha;7.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;105.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;184.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;16.0;2017;harmonizada
2914653;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;76.0;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;21342.0;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3914.0;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;10656.0;2017;harmonizada
2914653;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5419.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;ate_10_ha;1480.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;mais_1000_ha;32.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;197.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1050.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;43.0;2017;harmonizada
2914703;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;193.0;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;47383.0;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;24863.0;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;29725.0;2017;harmonizada
2914703;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;13837.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;ate_10_ha;446.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;73.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;312.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;5.0;2017;harmonizada
2914802;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;86.0;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;13272.0;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6569.0;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;2940.0;2017;harmonizada
2914802;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5696.0;2017;harmonizada
2914901;Número de estabelecimentos agropecuários;ate_10_ha;1627.0;2017;harmonizada
2914901;Número de estabelecimentos agropecuários;mais_1000_ha;2.0;2017;harmonizada
2914901;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;62.0;2017;harmonizada
2914901;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;816.0;2017;harmonizada
