cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs
2917409;BA;65.0;2493.0;74906.0;;;False;2025
2917508;BA;60.0;2294.0;81712.0;;;False;2025
2917607;BA;35.0;2406.0;59154.0;;;False;2025
2917706;BA;65.0;2007.0;49941.0;;;False;2025
2917805;BA;30.0;2067.0;43198.0;;;False;2025
2917904;BA;30.0;668.0;38896.0;9499.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2918001;BA;35.0;2657.0;165707.0;;;False;2025
2918100;BA;70.0;4169.0;159824.0;;;False;2025
2918209;BA;35.0;2462.0;18253.0;;;False;2025
2918308;BA;35.0;1023.0;21011.0;;;False;2025
2918357;BA;65.0;1347.0;30923.0;;;False;2025
2918407;BA;65.0;7288.0;256897.0;;;False;2025
2918456;BA;40.0;1281.0;91237.0;;;False;2025
2918506;BA;65.0;1765.0;64326.0;;;False;2025
2918555;BA;20.0;194.0;30240.0;;;False;2025
2918605;BA;65.0;809.0;14748.0;;;False;2025
2918704;BA;35.0;562.0;22047.0;;;False;2025
2918753;BA;65.0;2307.0;38438.0;;;False;2025
2918803;BA;35.0;3942.0;38162.0;;;False;2025
2918902;BA;55.0;242.0;40908.0;992.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2919009;BA;60.0;499.0;59931.0;;;False;2025
2919058;BA;35.0;915.0;24842.0;;;False;2025
2919108;BA;50.0;1619.0;12460.0;;;False;2025
2919157;BA;65.0;2432.0;41744.0;;;False;2025
2919207;BA;7.0;30.0;220.0;;;False;2025
2919306;BA;65.0;497.0;39738.0;;;False;2025
2919405;BA;65.0;1458.0;46161.0;;;False;2025
2919504;BA;65.0;4636.0;73761.0;;;False;2025
2919553;BA;65.0;429.0;368875.0;;;False;2025
2919603;BA;60.0;873.0;36045.0;;;False;2025
2919702;BA;60.0;344.0;71244.0;;;False;2025
2919801;BA;65.0;7189.0;83070.0;;;False;2025
2919900;BA;65.0;996.0;45076.0;;;False;2025
2919926;BA;5.0;;;;;False;2025
2919959;BA;65.0;953.0;21652.0;;;False;2025
2920007;BA;60.0;385.0;45154.0;;;False;2025
2920106;BA;60.0;2316.0;73651.0;;;False;2025
2920205;BA;65.0;1966.0;136231.0;;;False;2025
2920304;BA;65.0;1662.0;32637.0;;;False;2025
2920403;BA;35.0;1703.0;121581.0;;;False;2025
2920452;BA;65.0;1237.0;44577.0;;;False;2025
2920502;BA;35.0;1465.0;132030.0;2642.0;1.2 - Lenha;True;2025
2920601;BA;30.0;4044.0;19296.0;;;False;2025
2920700;BA;20.0;2212.0;44879.0;;;False;2025
2920809;BA;35.0;804.0;85987.0;;;False;2025
2920908;BA;20.0;567.0;46855.0;4928.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2921005;BA;7.0;515.0;33310.0;45166.0;1.1 - Carvão vegetal;True;2025
2921054;BA;65.0;1361.0;40518.0;;;False;2025
2921104;BA;55.0;746.0;119246.0;3081.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2921203;BA;60.0;2074.0;84545.0;;;False;2025
2921302;BA;35.0;267.0;23154.0;;;False;2025
2921401;BA;65.0;1777.0;67041.0;;;False;2025
2921450;BA;35.0;1577.0;65357.0;;;False;2025
2921500;BA;50.0;6488.0;116210.0;;;False;2025
2921609;BA;65.0;828.0;79538.0;;;False;2025
2921708;BA;65.0;2471.0;161956.0;;;False;2025
2921807;BA;65.0;1887.0;33033.0;;;False;2025
2921906;BA;65.0;814.0;73875.0;;;False;2025
2922003;BA;35.0;987.0;194435.0;239065.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2922052;BA;65.0;3116.0;27137.0;;;False;2025
2922102;BA;60.0;1710.0;127193.0;;;False;2025
2922201;BA;30.0;1025.0;9171.0;;;False;2025
2922250;BA;65.0;1488.0;323643.0;;;False;2025
2922300;BA;30.0;1934.0;3713.0;;;False;2025
2922409;BA;35.0;3782.0;24053.0;;;False;2025
2922508;BA;30.0;957.0;19501.0;;;False;2025
2922607;BA;20.0;1660.0;17921.0;;;False;2025
2922656;BA;50.0;1107.0;27108.0;;;False;2025
2922706;BA;35.0;2136.0;54835.0;;;False;2025
2922730;BA;50.0;1124.0;28961.0;;;False;2025
2922755;BA;20.0;873.0;17468.0;;;False;2025
2922805;BA;35.0;647.0;33023.0;;;False;2025
2922854;BA;65.0;1069.0;45556.0;;;False;2025
2922904;BA;30.0;3537.0;59698.0;;;False;2025
2923001;BA;35.0;552.0;146988.0;252309.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2923035;BA;65.0;878.0;15874.0;;;False;2025
2923050;BA;30.0;1195.0;18945.0;;;False;2025
2923100;BA;30.0;2038.0;34008.0;;;False;2025
2923209;BA;65.0;2854.0;106029.0;;;False;2025
2923308;BA;30.0;1048.0;8687.0;;;False;2025
2923357;BA;60.0;1279.0;60044.0;;;False;2025
2923407;BA;65.0;3214.0;150941.0;;;False;2025
2923506;BA;65.0;462.0;8496.0;;;False;2025
2923605;BA;65.0;2991.0;40728.0;;;False;2025
2923704;BA;65.0;3621.0;90991.0;;;False;2025
2923803;BA;30.0;5088.0;35043.0;;;False;2025
2923902;BA;35.0;1039.0;48061.0;;;False;2025
2924009;BA;70.0;1797.0;44489.0;;;False;2025
2924058;BA;50.0;1677.0;44043.0;;;False;2025
2924108;BA;30.0;656.0;6404.0;;;False;2025
2924207;BA;70.0;1788.0;66919.0;;;False;2025
2924306;BA;65.0;1991.0;27510.0;;;False;2025
2924405;BA;65.0;5178.0;119860.0;;;False;2025
2924504;BA;65.0;2512.0;39397.0;;;False;2025
2924603;BA;65.0;986.0;23863.0;;;False;2025
2924652;BA;60.0;1483.0;53489.0;;;False;2025
2924678;BA;20.0;2360.0;17466.0;;;False;2025
2924702;BA;65.0;1031.0;16038.0;;;False;2025
2924801;BA;60.0;1582.0;65559.0;;;False;2025
2924900;BA;35.0;961.0;77114.0;;;False;2025
2925006;BA;35.0;1571.0;47391.0;;;False;2025
2925105;BA;35.0;2496.0;44147.0;;;False;2025
2925204;BA;7.0;379.0;7971.0;90.0;1.2 - Lenha;True;2025
2925253;BA;65.0;1431.0;34127.0;;;False;2025
2925303;BA;35.0;1538.0;137191.0;112093.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2925402;BA;50.0;299.0;81655.0;;;False;2025
2925501;BA;35.0;1165.0;95424.0;22015.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2925600;BA;65.0;2292.0;13655.0;;;False;2025
2925709;BA;65.0;2104.0;54093.0;;;False;2025
2925758;BA;20.0;4412.0;39992.0;;;False;2025
2925808;BA;50.0;2311.0;158059.0;;;False;2025
2925907;BA;50.0;4268.0;82712.0;;;False;2025
2925931;BA;60.0;980.0;19711.0;;;False;2025
2925956;BA;60.0;3085.0;70227.0;;;False;2025
2926004;BA;65.0;3713.0;161520.0;;;False;2025
2926103;BA;50.0;1310.0;16401.0;;;False;2025
2926202;BA;65.0;1628.0;407242.0;;;False;2025
2926301;BA;50.0;2509.0;86942.0;;;False;2025
2926400;BA;65.0;3864.0;127637.0;;;False;2025
2926509;BA;30.0;2769.0;37864.0;;;False;2025
2926608;BA;30.0;5010.0;76607.0;;;False;2025
2926657;BA;50.0;1598.0;105075.0;;;False;2025
2926707;BA;65.0;1358.0;21639.0;;;False;2025
2926806;BA;65.0;2454.0;36571.0;;;False;2025
2926905;BA;65.0;1406.0;16077.0;;;False;2025
2927002;BA;30.0;3434.0;57560.0;178.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2927101;BA;65.0;997.0;9457.0;;;False;2025
2927200;BA;60.0;1775.0;132078.0;;;False;2025
2927309;BA;30.0;87.0;1131.0;;;False;2025
2927408;BA;5.0;50.0;56.0;;;False;2025
2927507;BA;50.0;1411.0;15918.0;;;False;2025
2927606;BA;70.0;2136.0;52328.0;;;False;2025
2927705;BA;35.0;884.0;107240.0;93532.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2927804;BA;50.0;215.0;31011.0;;;False;2025
2927903;BA;35.0;145.0;7445.0;;;False;2025
2928000;BA;50.0;2589.0;108005.0;;;False;2025
2928059;BA;20.0;1176.0;42987.0;;;False;2025
2928109;BA;65.0;2719.0;93908.0;;;False;2025
2928208;BA;65.0;2287.0;109944.0;;;False;2025
2928307;BA;50.0;1323.0;12521.0;;;False;2025
2928406;BA;65.0;2368.0;347663.0;;;False;2025
2928505;BA;50.0;616.0;27699.0;;;False;2025
2928604;BA;30.0;2963.0;21469.0;23.0;1.2 - Lenha;True;2025
2928703;BA;30.0;2715.0;17430.0;;;False;2025
2928802;BA;50.0;4973.0;18500.0;;;False;2025
2928901;BA;65.0;2305.0;992039.0;781.0;1.2 - Lenha;True;2025
2928950;BA;50.0;842.0;21845.0;;;False;2025
2929008;BA;30.0;987.0;5972.0;;;False;2025
2929057;BA;65.0;982.0;116421.0;;;False;2025
2929107;BA;30.0;2143.0;11432.0;;;False;2025
2929206;BA;7.0;370.0;10991.0;;;False;2025
2929255;BA;65.0;2038.0;46345.0;;;False;2025
2929305;BA;30.0;2279.0;18285.0;;;False;2025
2929354;BA;20.0;249.0;9357.0;;;False;2025
2929370;BA;60.0;826.0;24605.0;;;False;2025
2929404;BA;35.0;1981.0;18066.0;;;False;2025
2929503;BA;30.0;1166.0;26616.0;830.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2929602;BA;30.0;1760.0;10001.0;;;False;2025
2929701;BA;30.0;2325.0;28941.0;;;False;2025
2929750;BA;30.0;94.0;2091.0;;;False;2025
2929800;BA;65.0;870.0;25460.0;;;False;2025
2929909;BA;65.0;3253.0;49370.0;;;False;2025
2930006;BA;65.0;1404.0;113614.0;;;False;2025
2930105;BA;65.0;1487.0;38614.0;;;False;2025
2930154;BA;65.0;2927.0;115702.0;;;False;2025
2930204;BA;65.0;2248.0;154864.0;;;False;2025
2930303;BA;65.0;2141.0;101423.0;;;False;2025
2930402;BA;50.0;1760.0;39872.0;;;False;2025
2930501;BA;50.0;5841.0;35006.0;;;False;2025
2930600;BA;60.0;1080.0;19116.0;;;False;2025
2930709;BA;7.0;355.0;2895.0;;;False;2025
2930758;BA;65.0;1370.0;93486.0;;;False;2025
2930766;BA;70.0;2839.0;49558.0;;;False;2025
2930774;BA;65.0;561.0;34585.0;;;False;2025
2930808;BA;65.0;2458.0;27058.0;;;False;2025
2930907;BA;65.0;1701.0;54079.0;;;False;2025
2931004;BA;65.0;2737.0;78409.0;;;False;2025
2931053;BA;65.0;2612.0;25337.0;;;False;2025
2931103;BA;50.0;568.0;16440.0;;;False;2025
2931202;BA;20.0;1678.0;20028.0;;;False;2025
2931301;BA;60.0;806.0;54050.0;;;False;2025
2931350;BA;35.0;967.0;100113.0;12013.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2931400;BA;30.0;192.0;9796.0;;;False;2025
2931509;BA;50.0;1961.0;24491.0;;;False;2025
2931608;BA;20.0;1931.0;25031.0;;;False;2025
2931707;BA;30.0;154.0;11867.0;;;False;2025
2931806;BA;65.0;2542.0;73610.0;;;False;2025
2931905;BA;50.0;5007.0;116660.0;;;False;2025
2932002;BA;50.0;3215.0;94496.0;;;False;2025
2932101;BA;35.0;3045.0;50376.0;;;False;2025
2932200;BA;20.0;272.0;11324.0;;;False;2025
2932309;BA;20.0;607.0;18509.0;;;False;2025
2932408;BA;65.0;1837.0;22140.0;;;False;2025
2932457;BA;65.0;1367.0;50593.0;;;False;2025
2932507;BA;20.0;1870.0;88928.0;;;False;2025
2932606;BA;65.0;2076.0;53034.0;;;False;2025
2932705;BA;20.0;1376.0;40755.0;;;False;2025
2932804;BA;65.0;1049.0;28561.0;;;False;2025
2932903;BA;20.0;5866.0;55683.0;297.0;1.2 - Lenha;True;2025
2933000;BA;50.0;1511.0;32722.0;;;False;2025
2933059;BA;60.0;2272.0;33921.0;;;False;2025
2933109;BA;60.0;586.0;13720.0;;;False;2025
2933158;BA;60.0;1542.0;60376.0;;;False;2025
2933174;BA;30.0;1354.0;13418.0;;;False;2025
2933208;BA;7.0;231.0;8816.0;;;False;2025
2933257;BA;35.0;284.0;61869.0;1196.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2933307;BA;35.0;6548.0;210420.0;299.0;1.2 - Lenha;True;2025
2933406;BA;65.0;724.0;28318.0;;;False;2025
2933455;BA;65.0;1660.0;192068.0;;;False;2025
2933505;BA;20.0;3446.0;45411.0;;;False;2025
2933604;BA;65.0;2453.0;74095.0;;;False;2025
3100104;MG;40.0;1070.0;61717.0;485.0;1.1 - Carvão vegetal;True;2025
3100203;MG;40.0;983.0;155326.0;43497.0;1.1 - Carvão vegetal;True;2025
3100302;MG;26.0;1640.0;35266.0;376.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3100401;MG;26.0;290.0;7844.0;288.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3100500;MG;30.0;765.0;54600.0;7437.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3100609;MG;30.0;1739.0;96117.0;6681.0;1.1 - Carvão vegetal;True;2025
3100708;MG;24.0;105.0;36107.0;;;False;2025
3100807;MG;30.0;326.0;14638.0;188.0;1.2 - Lenha;True;2025
3100906;MG;60.0;1515.0;73281.0;;;False;2025
3101003;MG;65.0;614.0;67277.0;27855.0;1.1 - Carvão vegetal;True;2025
3101102;MG;30.0;1399.0;111886.0;224.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3101201;MG;30.0;554.0;40730.0;15569.0;1.1 - Carvão vegetal;True;2025
3101300;MG;30.0;306.0;7131.0;128.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3101409;MG;30.0;206.0;4210.0;57.0;1.2 - Lenha;True;2025
3101508;MG;30.0;366.0;43282.0;53.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3101607;MG;26.0;972.0;57313.0;1326.0;1.2 - Lenha;True;2025
3101631;MG;30.0;377.0;7433.0;1378.0;1.1 - Carvão vegetal;True;2025
3101706;MG;60.0;1643.0;140520.0;;;False;2025
3101805;MG;30.0;192.0;13439.0;;;False;2025
3101904;MG;26.0;1132.0;31578.0;628.0;1.2 - Lenha;True;2025
3102001;MG;26.0;1384.0;26787.0;135.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3102050;MG;24.0;376.0;5454.0;173.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3102100;MG;28.0;1472.0;29231.0;20230.0;1.1 - Carvão vegetal;True;2025
3102209;MG;30.0;468.0;17300.0;;;False;2025
3102308;MG;20.0;777.0;34382.0;45014.0;1.1 - Carvão vegetal;True;2025
3102407;MG;30.0;201.0;21778.0;19.0;1.2 - Lenha;True;2025
3102506;MG;26.0;462.0;10182.0;245.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3102605;MG;26.0;1719.0;29169.0;5115.0;1.2 - Lenha;True;2025
3102704;MG;65.0;754.0;48250.0;980.0;1.1 - Carvão vegetal;True;2025
3102803;MG;30.0;612.0;57777.0;68044.0;1.1 - Carvão vegetal;True;2025
3102852;MG;40.0;789.0;16877.0;5966.0;1.1 - Carvão vegetal;True;2025
3102902;MG;22.0;444.0;30248.0;7448.0;1.1 - Carvão vegetal;True;2025
3103009;MG;20.0;548.0;45134.0;49621.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3103108;MG;28.0;215.0;6325.0;;;False;2025
3103207;MG;20.0;101.0;15026.0;3553.0;1.1 - Carvão vegetal;True;2025
3103306;MG;24.0;140.0;5902.0;268.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3103405;MG;65.0;2589.0;113740.0;1086.0;1.1 - Carvão vegetal;True;2025
3103504;MG;30.0;2124.0;217050.0;15236.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3103603;MG;30.0;121.0;5125.0;2419.0;1.1 - Carvão vegetal;True;2025
3103702;MG;28.0;1438.0;14776.0;1344.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3103751;MG;20.0;106.0;19391.0;;;False;2025
3103801;MG;40.0;408.0;13783.0;52.0;1.2 - Lenha;True;2025
3103900;MG;35.0;361.0;18719.0;4027.0;1.1 - Carvão vegetal;True;2025
3104007;MG;35.0;470.0;79136.0;5889.0;1.1 - Carvão vegetal;True;2025
3104106;MG;28.0;201.0;11489.0;430.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3104205;MG;35.0;942.0;29311.0;5801.0;1.1 - Carvão vegetal;True;2025
3104304;MG;26.0;770.0;20112.0;335.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3104403;MG;30.0;310.0;12117.0;413.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3104452;MG;40.0;825.0;17214.0;3735.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3104502;MG;65.0;1803.0;278868.0;33454.0;1.1 - Carvão vegetal;True;2025
3104601;MG;30.0;468.0;12844.0;1714.0;1.2 - Lenha;True;2025
3104700;MG;50.0;1540.0;180239.0;26.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3104809;MG;40.0;258.0;83995.0;12220.0;1.1 - Carvão vegetal;True;2025
3104908;MG;30.0;768.0;32358.0;568.0;1.1 - Carvão vegetal;True;2025
3105004;MG;20.0;354.0;36656.0;6088.0;1.1 - Carvão vegetal;True;2025
3105103;MG;35.0;1525.0;108014.0;21925.0;1.1 - Carvão vegetal;True;2025
3105202;MG;60.0;478.0;35465.0;;;False;2025
3105301;MG;26.0;160.0;3483.0;159.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3105400;MG;20.0;263.0;11717.0;8553.0;1.1 - Carvão vegetal;True;2025
3105509;MG;28.0;335.0;14555.0;109.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3105608;MG;22.0;1449.0;34631.0;6187.0;1.1 - Carvão vegetal;True;2025
3105707;MG;26.0;498.0;22820.0;3920.0;1.1 - Carvão vegetal;True;2025
3105905;MG;22.0;136.0;3267.0;1127.0;1.1 - Carvão vegetal;True;2025
3106002;MG;20.0;50.0;7944.0;2647.0;1.1 - Carvão vegetal;True;2025
3106101;MG;24.0;206.0;31284.0;559.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3106200;MG;5.0;48.0;386.0;;;False;2025
3106309;MG;24.0;481.0;23917.0;8910.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3106408;MG;20.0;711.0;17411.0;674.0;1.1 - Carvão vegetal;True;2025
3106507;MG;40.0;1489.0;26059.0;9322.0;1.1 - Carvão vegetal;True;2025
3106606;MG;60.0;375.0;37292.0;;;False;2025
3106655;MG;65.0;266.0;48497.0;236.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3106705;MG;7.0;233.0;10014.0;;;False;2025
3106804;MG;24.0;417.0;19261.0;1176.0;1.1 - Carvão vegetal;True;2025
3106903;MG;24.0;124.0;11286.0;824.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3107000;MG;40.0;484.0;38812.0;1833.0;1.1 - Carvão vegetal;True;2025
3107109;MG;26.0;1512.0;57837.0;4967.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3107208;MG;30.0;389.0;18308.0;298.0;1.2 - Lenha;True;2025
3107307;MG;40.0;2551.0;147277.0;150322.0;1.1 - Carvão vegetal;True;2025
3107406;MG;35.0;1121.0;96924.0;89568.0;1.1 - Carvão vegetal;True;2025
3107505;MG;30.0;242.0;20546.0;25203.0;1.1 - Carvão vegetal;True;2025
3107604;MG;28.0;464.0;16977.0;503.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3107703;MG;20.0;287.0;13039.0;4636.0;1.1 - Carvão vegetal;True;2025
3107802;MG;20.0;1139.0;43239.0;10751.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3107901;MG;30.0;1521.0;11070.0;42.0;1.2 - Lenha;True;2025
3108008;MG;30.0;532.0;47081.0;12300.0;1.1 - Carvão vegetal;True;2025
3108107;MG;20.0;559.0;12525.0;41.0;1.2 - Lenha;True;2025
3108206;MG;50.0;714.0;144454.0;7387.0;1.1 - Carvão vegetal;True;2025
3108255;MG;65.0;1276.0;185626.0;15823.0;1.1 - Carvão vegetal;True;2025
3108305;MG;30.0;910.0;20783.0;249.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3108404;MG;26.0;899.0;24728.0;343.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3108503;MG;50.0;817.0;60389.0;96519.0;1.1 - Carvão vegetal;True;2025
3108552;MG;65.0;537.0;216881.0;22119.0;1.1 - Carvão vegetal;True;2025
3108602;MG;50.0;2463.0;79681.0;15013.0;1.1 - Carvão vegetal;True;2025
3108701;MG;22.0;262.0;5849.0;2310.0;1.1 - Carvão vegetal;True;2025
3108800;MG;30.0;535.0;22638.0;1736.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3108909;MG;30.0;785.0;24182.0;255.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3109006;MG;20.0;443.0;20466.0;115.0;1.2 - Lenha;True;2025
3109105;MG;30.0;1679.0;27253.0;357.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3109204;MG;40.0;338.0;42276.0;9879.0;1.1 - Carvão vegetal;True;2025
3109253;MG;20.0;189.0;8631.0;12689.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3109303;MG;65.0;1758.0;373136.0;802.0;1.2 - Lenha;True;2025
3109402;MG;70.0;759.0;457698.0;339916.0;1.1 - Carvão vegetal;True;2025
3109451;MG;65.0;342.0;76961.0;120.0;1.2 - Lenha;True;2025
3109501;MG;28.0;1250.0;29733.0;347.0;1.2 - Lenha;True;2025
3109600;MG;20.0;35.0;3818.0;24.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3109709;MG;30.0;1148.0;22785.0;518.0;1.2 - Lenha;True;2025
3109808;MG;30.0;76.0;13364.0;;;False;2025
3109907;MG;20.0;181.0;8966.0;2123.0;1.1 - Carvão vegetal;True;2025
3110004;MG;7.0;784.0;19171.0;4744.0;1.1 - Carvão vegetal;True;2025
3110103;MG;24.0;555.0;9607.0;299.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3110202;MG;22.0;434.0;5302.0;493.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3110301;MG;26.0;1643.0;44348.0;5836.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3110400;MG;30.0;362.0;11247.0;4257.0;1.1 - Carvão vegetal;True;2025
3110509;MG;30.0;1041.0;34423.0;23198.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3110608;MG;30.0;997.0;15296.0;566.0;1.1 - Carvão vegetal;True;2025
3110707;MG;30.0;454.0;17883.0;502.0;1.2 - Lenha;True;2025
3110806;MG;30.0;168.0;35073.0;99.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3110905;MG;30.0;875.0;26233.0;339.0;1.2 - Lenha;True;2025
3111002;MG;26.0;2076.0;49769.0;1457.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3111101;MG;30.0;2211.0;321086.0;1870.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3111150;MG;50.0;447.0;28085.0;225.0;1.2 - Lenha;True;2025
3111200;MG;30.0;782.0;35393.0;5204.0;1.1 - Carvão vegetal;True;2025
3111309;MG;26.0;884.0;17806.0;360.0;1.2 - Lenha;True;2025
3111408;MG;24.0;561.0;98089.0;1371.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3111507;MG;35.0;411.0;56131.0;625.0;1.2 - Lenha;True;2025
3111606;MG;26.0;3009.0;61122.0;1604.0;1.1 - Carvão vegetal;True;2025
3111705;MG;28.0;666.0;8959.0;370.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3111804;MG;30.0;298.0;68131.0;;;False;2025
3111903;MG;30.0;387.0;12825.0;431.0;1.2 - Lenha;True;2025
3112000;MG;30.0;1303.0;52356.0;5831.0;1.1 - Carvão vegetal;True;2025
3112059;MG;24.0;222.0;10433.0;8861.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3112109;MG;24.0;562.0;10285.0;246.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3112208;MG;30.0;437.0;4709.0;246.0;1.2 - Lenha;True;2025
3112307;MG;40.0;2078.0;67899.0;67942.0;1.1 - Carvão vegetal;True;2025
3112406;MG;28.0;375.0;20398.0;3088.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3112505;MG;7.0;76.0;6264.0;;;False;2025
3112604;MG;30.0;328.0;49670.0;;;False;2025
3112653;MG;30.0;299.0;21021.0;;;False;2025
3112703;MG;50.0;486.0;76115.0;;;False;2025
3112802;MG;26.0;597.0;25360.0;1505.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3112901;MG;24.0;759.0;14977.0;613.0;1.2 - Lenha;True;2025
3113008;MG;65.0;2310.0;62060.0;1404.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3113107;MG;30.0;222.0;7372.0;3161.0;1.1 - Carvão vegetal;True;2025
3113206;MG;22.0;695.0;26326.0;22033.0;1.1 - Carvão vegetal;True;2025
3113305;MG;28.0;1297.0;28442.0;255.0;1.2 - Lenha;True;2025
3113404;MG;20.0;2667.0;83143.0;20631.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3113503;MG;40.0;667.0;69121.0;185469.0;1.1 - Carvão vegetal;True;2025
3113602;MG;30.0;382.0;12800.0;207.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3113701;MG;50.0;951.0;293042.0;62562.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3113800;MG;30.0;193.0;14059.0;4750.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3113909;MG;30.0;516.0;34023.0;3533.0;1.2 - Lenha;True;2025
3114006;MG;30.0;403.0;27608.0;720.0;1.2 - Lenha;True;2025
3114105;MG;30.0;348.0;25799.0;371.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3114204;MG;20.0;1032.0;29124.0;2109.0;1.2 - Lenha;True;2025
3114303;MG;40.0;1544.0;113990.0;200.0;1.2 - Lenha;True;2025
3114402;MG;26.0;1632.0;61792.0;2050.0;1.1 - Carvão vegetal;True;2025
3114501;MG;30.0;840.0;26426.0;1249.0;1.1 - Carvão vegetal;True;2025
3114550;MG;30.0;683.0;166574.0;210.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3114600;MG;30.0;226.0;37977.0;16933.0;1.1 - Carvão vegetal;True;2025
3114709;MG;30.0;414.0;5756.0;198.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3114808;MG;30.0;465.0;14907.0;405.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3114907;MG;20.0;274.0;9274.0;1175.0;1.1 - Carvão vegetal;True;2025
3115003;MG;40.0;306.0;26038.0;291.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3115102;MG;26.0;640.0;47728.0;10107.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3115201;MG;30.0;302.0;16701.0;375.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3115300;MG;30.0;698.0;29245.0;2390.0;1.2 - Lenha;True;2025
3115359;MG;20.0;126.0;9930.0;8212.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3115409;MG;20.0;290.0;6408.0;4000.0;1.1 - Carvão vegetal;True;2025
3115458;MG;40.0;352.0;24258.0;5125.0;1.1 - Carvão vegetal;True;2025
3115474;MG;65.0;565.0;20363.0;;;False;2025
3115508;MG;30.0;99.0;6030.0;98.0;1.2 - Lenha;True;2025
3115607;MG;40.0;124.0;20525.0;78.0;1.2 - Lenha;True;2025
