cod_municipio;numero_estabelecimentos;area_estabelecimentos_ha;ano_referencia
3512209;359.0;14627.0;2017
3512308;509.0;21994.0;2017
3512407;120.0;7819.0;2017
3512506;332.0;23569.0;2017
3512605;284.0;24257.0;2017
3512704;355.0;20654.0;2017
3512803;178.0;9066.0;2017
3512902;598.0;31633.0;2017
3513009;183.0;1836.0;2017
3513108;113.0;32514.0;2017
3513207;444.0;26596.0;2017
3513306;97.0;10429.0;2017
3513405;192.0;13505.0;2017
3513504;3.0;316.0;2017
3513603;2287.0;81219.0;2017
3513702;396.0;51550.0;2017
3513801;16.0;1.0;2017
3513850;131.0;7204.0;2017
3513900;633.0;13968.0;2017
3514007;29.0;10479.0;2017
3514106;367.0;46526.0;2017
3514205;107.0;6571.0;2017
3514304;63.0;19056.0;2017
3514403;572.0;42546.0;2017
3514502;248.0;21313.0;2017
3514601;178.0;9770.0;2017
3514700;272.0;42771.0;2017
3514809;848.0;44205.0;2017
3514908;295.0;11740.0;2017
3514924;49.0;5882.0;2017
3514957;63.0;6773.0;2017
3515004;27.0;299.0;2017
3515103;105.0;1497.0;2017
3515129;194.0;17992.0;2017
3515152;317.0;7012.0;2017
3515186;481.0;33384.0;2017
3515194;97.0;17731.0;2017
3515202;270.0;21144.0;2017
3515301;136.0;20010.0;2017
3515350;751.0;46100.0;2017
3515400;475.0;23136.0;2017
3515509;584.0;42454.0;2017
3515608;313.0;17052.0;2017
3515657;205.0;8573.0;2017
3515707;16.0;101.0;2017
3515806;109.0;17869.0;2017
3515905;230.0;14456.0;2017
3516002;512.0;45109.0;2017
3516101;46.0;13811.0;2017
3516200;541.0;37500.0;2017
3516309;26.0;116.0;2017
3516408;137.0;961.0;2017
3516507;178.0;15668.0;2017
3516606;316.0;30091.0;2017
3516705;578.0;48127.0;2017
3516804;209.0;14170.0;2017
3516853;56.0;22542.0;2017
3516903;354.0;44455.0;2017
3517000;218.0;63066.0;2017
3517109;248.0;18712.0;2017
3517208;124.0;14403.0;2017
3517307;86.0;18313.0;2017
3517406;313.0;111067.0;2017
3517505;510.0;31190.0;2017
3517604;819.0;17361.0;2017
3517703;146.0;27429.0;2017
3517802;402.0;45637.0;2017
3517901;189.0;46787.0;2017
3518008;93.0;10059.0;2017
3518107;298.0;35557.0;2017
3518206;362.0;79032.0;2017
3518305;221.0;11449.0;2017
3518404;372.0;39546.0;2017
3518503;764.0;49208.0;2017
3518602;82.0;22544.0;2017
3518701;9.0;93.0;2017
3518800;83.0;704.0;2017
3518859;169.0;26623.0;2017
3518909;165.0;21633.0;2017
3519006;428.0;35533.0;2017
3519055;218.0;3114.0;2017
3519071;19.0;328.0;2017
3519105;171.0;36020.0;2017
3519204;241.0;23768.0;2017
3519253;432.0;40221.0;2017
3519303;57.0;24593.0;2017
3519402;244.0;21390.0;2017
3519501;139.0;16593.0;2017
3519600;403.0;50621.0;2017
3519709;1240.0;18392.0;2017
3519808;86.0;26680.0;2017
3519907;266.0;38385.0;2017
3520004;42.0;7151.0;2017
3520103;209.0;34358.0;2017
3520202;120.0;13234.0;2017
3520301;476.0;36614.0;2017
3520400;13.0;1279.0;2017
3520426;6.0;8.0;2017
3520442;342.0;42458.0;2017
3520509;332.0;15556.0;2017
3520608;215.0;10199.0;2017
3520707;201.0;17810.0;2017
3520806;114.0;8439.0;2017
3520905;42.0;14224.0;2017
3521002;160.0;4538.0;2017
3521101;219.0;13107.0;2017
3521150;152.0;9036.0;2017
3521200;363.0;23551.0;2017
3521309;105.0;38996.0;2017
3521408;28.0;7887.0;2017
3521507;211.0;19157.0;2017
3521606;379.0;18642.0;2017
3521705;946.0;86210.0;2017
3521804;613.0;77833.0;2017
3521903;595.0;38579.0;2017
3522000;205.0;15941.0;2017
3522109;57.0;3495.0;2017
3522158;127.0;9106.0;2017
3522208;87.0;680.0;2017
3522307;1291.0;125523.0;2017
3522406;1231.0;137112.0;2017
3522505;5.0;21.0;2017
3522604;495.0;38508.0;2017
3522653;310.0;25016.0;2017
3522703;782.0;81236.0;2017
3522802;924.0;33232.0;2017
3522901;80.0;9665.0;2017
3523008;261.0;22837.0;2017
3523107;49.0;346.0;2017
3523206;682.0;87084.0;2017
3523305;214.0;5768.0;2017
3523404;331.0;17196.0;2017
3523503;216.0;66641.0;2017
3523602;228.0;41741.0;2017
3523701;205.0;11293.0;2017
3523800;125.0;8786.0;2017
3523909;247.0;29472.0;2017
3524006;116.0;7501.0;2017
3524105;247.0;64248.0;2017
3524204;136.0;24598.0;2017
3524303;301.0;67115.0;2017
3524402;398.0;19382.0;2017
3524501;163.0;11532.0;2017
3524600;505.0;23000.0;2017
3524709;67.0;6105.0;2017
3524808;1012.0;31662.0;2017
3524907;105.0;10020.0;2017
3525102;231.0;39072.0;2017
3525201;188.0;5606.0;2017
3525300;333.0;52945.0;2017
3525409;80.0;10916.0;2017
3525508;210.0;14451.0;2017
3525607;283.0;36866.0;2017
3525706;648.0;69919.0;2017
3525805;58.0;11729.0;2017
3525854;113.0;3220.0;2017
3525904;399.0;8182.0;2017
3526001;537.0;48886.0;2017
3526100;376.0;31043.0;2017
3526209;123.0;8199.0;2017
3526308;257.0;13028.0;2017
3526407;461.0;23917.0;2017
3526506;276.0;33637.0;2017
3526605;61.0;6364.0;2017
3526704;267.0;28971.0;2017
3526803;273.0;79229.0;2017
3526902;936.0;25668.0;2017
3527009;64.0;1966.0;2017
3527108;137.0;29999.0;2017
3527207;189.0;21151.0;2017
3527256;112.0;8271.0;2017
3527306;136.0;1213.0;2017
3527405;443.0;24773.0;2017
3527504;133.0;15348.0;2017
3527603;55.0;45522.0;2017
3527702;182.0;19111.0;2017
3527801;192.0;16644.0;2017
3527900;159.0;38551.0;2017
3528007;79.0;17623.0;2017
3528106;451.0;20252.0;2017
3528205;327.0;26092.0;2017
3528304;172.0;31950.0;2017
3528403;117.0;5745.0;2017
3528502;72.0;988.0;2017
3528601;191.0;14631.0;2017
3528700;489.0;66380.0;2017
3528809;217.0;36866.0;2017
3528858;148.0;8070.0;2017
3528908;387.0;16640.0;2017
3529005;881.0;105699.0;2017
3529104;155.0;6796.0;2017
3529203;559.0;101288.0;2017
3529302;171.0;37313.0;2017
3529401;34.0;53.0;2017
3529500;285.0;12615.0;2017
3529609;205.0;20637.0;2017
3529658;198.0;12421.0;2017
3529708;195.0;61275.0;2017
3529807;94.0;17491.0;2017
3529906;675.0;23171.0;2017
3530003;221.0;14391.0;2017
3530102;1013.0;59871.0;2017
3530201;2097.0;98859.0;2017
3530300;359.0;16995.0;2017
3530409;193.0;12090.0;2017
3530508;454.0;59942.0;2017
3530607;1379.0;30842.0;2017
3530706;509.0;61533.0;2017
3530805;716.0;29823.0;2017
3530904;54.0;8782.0;2017
3531001;112.0;6624.0;2017
3531100;43.0;218.0;2017
3531209;148.0;3820.0;2017
3531308;497.0;27463.0;2017
3531407;825.0;46879.0;2017
3531506;220.0;24081.0;2017
3531605;265.0;21279.0;2017
3531704;139.0;12696.0;2017
3531803;226.0;11547.0;2017
3531902;208.0;114343.0;2017
3532009;145.0;6341.0;2017
3532058;184.0;11024.0;2017
3532108;489.0;21984.0;2017
3532157;56.0;18981.0;2017
3532207;138.0;42400.0;2017
3532306;563.0;44281.0;2017
3532405;298.0;6210.0;2017
3532504;274.0;21299.0;2017
3532603;673.0;34837.0;2017
3532702;136.0;15268.0;2017
3532801;209.0;17264.0;2017
3532827;154.0;28527.0;2017
3532843;342.0;10468.0;2017
3532868;106.0;10490.0;2017
3532900;76.0;15106.0;2017
3533007;430.0;41161.0;2017
3533106;89.0;2820.0;2017
3533205;127.0;22326.0;2017
3533254;91.0;7587.0;2017
3533304;98.0;8231.0;2017
3533403;36.0;907.0;2017
3533502;669.0;72359.0;2017
3533601;197.0;26104.0;2017
3533700;340.0;31100.0;2017
3533809;336.0;20088.0;2017
3533908;605.0;68191.0;2017
3534005;73.0;16876.0;2017
3534104;97.0;20604.0;2017
3534203;110.0;23392.0;2017
3534302;89.0;25422.0;2017
3534401;16.0;1.0;2017
3534500;187.0;17660.0;2017
3534609;660.0;19416.0;2017
3534708;173.0;19358.0;2017
3534757;231.0;22824.0;2017
3534807;162.0;26210.0;2017
3534906;539.0;32712.0;2017
3535002;642.0;64580.0;2017
3535101;31.0;6515.0;2017
3535200;784.0;28090.0;2017
3535309;401.0;46481.0;2017
3535408;134.0;31351.0;2017
3535507;613.0;96265.0;2017
3535606;368.0;33273.0;2017
3535705;81.0;10935.0;2017
3535804;582.0;78678.0;2017
3535903;156.0;13179.0;2017
3536000;505.0;30722.0;2017
3536109;99.0;19760.0;2017
3536208;321.0;13943.0;2017
3536257;193.0;7295.0;2017
3536307;375.0;42619.0;2017
3536406;246.0;24155.0;2017
3536505;42.0;1897.0;2017
3536570;168.0;21419.0;2017
3536604;186.0;71585.0;2017
3536703;613.0;52230.0;2017
3536802;266.0;7864.0;2017
3536901;355.0;23828.0;2017
3537008;429.0;51577.0;2017
3537107;64.0;5251.0;2017
3537156;116.0;10630.0;2017
3537206;183.0;5642.0;2017
3537305;645.0;48757.0;2017
3537404;446.0;66229.0;2017
3537503;269.0;13021.0;2017
3537602;104.0;3780.0;2017
3537701;228.0;20601.0;2017
3537800;1722.0;27712.0;2017
3537909;692.0;49254.0;2017
3538006;301.0;38397.0;2017
3538105;180.0;12638.0;2017
3538204;307.0;6633.0;2017
3538303;329.0;36236.0;2017
3538501;87.0;6064.0;2017
3538600;305.0;15546.0;2017
3538709;691.0;94188.0;2017
3538808;420.0;31376.0;2017
3538907;331.0;73159.0;2017
3539004;311.0;18420.0;2017
3539103;11.0;706.0;2017
3539202;255.0;36119.0;2017
3539301;579.0;56335.0;2017
3539400;339.0;31472.0;2017
3539509;222.0;31939.0;2017
3539608;118.0;27051.0;2017
3539707;220.0;27026.0;2017
3539806;7.0;41.0;2017
3539905;203.0;10392.0;2017
3540002;296.0;75076.0;2017
3540101;137.0;11670.0;2017
3540200;50.0;18736.0;2017
3540259;233.0;17329.0;2017
3540309;116.0;33941.0;2017
3540408;225.0;25230.0;2017
3540507;391.0;12855.0;2017
3540606;442.0;35402.0;2017
3540705;141.0;15039.0;2017
3540754;34.0;3606.0;2017
3540804;726.0;28355.0;2017
3540853;94.0;6241.0;2017
3540903;219.0;16095.0;2017
3541059;88.0;14955.0;2017
3541109;182.0;26174.0;2017
3541208;972.0;56009.0;2017
3541307;722.0;75894.0;2017
3541406;533.0;29020.0;2017
3541505;612.0;64666.0;2017
3541604;1058.0;48866.0;2017
3541653;204.0;9756.0;2017
3541703;246.0;52872.0;2017
3541802;66.0;22939.0;2017
3541901;50.0;8918.0;2017
3542008;134.0;29869.0;2017
3542107;69.0;7720.0;2017
3542206;806.0;137698.0;2017
3542305;271.0;19144.0;2017
3542404;285.0;20191.0;2017
3542503;124.0;22392.0;2017
3542602;627.0;36711.0;2017
3542701;227.0;21070.0;2017
3542800;208.0;19474.0;2017
3542909;237.0;33623.0;2017
3543006;957.0;38769.0;2017
3543105;199.0;11141.0;2017
3543204;253.0;19522.0;2017
3543238;125.0;15423.0;2017
3543253;331.0;10799.0;2017
3543303;12.0;35.0;2017
3543402;655.0;29567.0;2017
3543501;422.0;35703.0;2017
3543600;40.0;5215.0;2017
3543709;76.0;12149.0;2017
3543808;370.0;29641.0;2017
3543907;798.0;28545.0;2017
3544004;75.0;12461.0;2017
3544103;5.0;19.0;2017
3544202;180.0;58280.0;2017
3544251;792.0;51404.0;2017
3544301;56.0;7257.0;2017
3544400;87.0;21624.0;2017
3544509;154.0;12986.0;2017
3544608;98.0;23673.0;2017
3544707;216.0;12727.0;2017
3544806;187.0;17976.0;2017
3544905;103.0;26563.0;2017
3545001;332.0;23828.0;2017
3545100;173.0;16978.0;2017
3545159;89.0;6752.0;2017
3545209;73.0;4841.0;2017
3545308;224.0;12648.0;2017
3545407;159.0;14784.0;2017
3545506;261.0;39569.0;2017
3545605;178.0;29513.0;2017
3545704;393.0;22655.0;2017
3545803;75.0;19882.0;2017
3546009;94.0;14542.0;2017
3546108;210.0;13958.0;2017
3546207;145.0;10338.0;2017
3546256;63.0;11886.0;2017
3546306;108.0;20957.0;2017
3546405;653.0;99522.0;2017
3546504;58.0;6178.0;2017
3546603;466.0;14157.0;2017
3546702;35.0;6724.0;2017
3546801;304.0;8819.0;2017
3546900;33.0;12772.0;2017
3547007;124.0;17689.0;2017
3547106;109.0;14127.0;2017
3547205;318.0;10772.0;2017
3547304;21.0;828.0;2017
3547403;410.0;16704.0;2017
3547502;549.0;59585.0;2017
3547601;271.0;23204.0;2017
3547650;219.0;6564.0;2017
3547700;495.0;51002.0;2017
3547809;55.0;18.0;2017
3547908;502.0;24033.0;2017
3548005;205.0;10096.0;2017
3548054;425.0;99154.0;2017
3548104;269.0;8542.0;2017
3548203;166.0;4257.0;2017
3548302;172.0;8519.0;2017
3548401;87.0;9683.0;2017
3548500;1.0;;2017
3548609;576.0;15085.0;2017
3548708;62.0;284.0;2017
3548807;5.0;4.0;2017
3548906;508.0;73272.0;2017
3549003;255.0;6578.0;2017
3549102;582.0;35977.0;2017
3549201;85.0;8314.0;2017
3549250;120.0;10746.0;2017
3549300;182.0;8857.0;2017
3549409;143.0;31688.0;2017
3549508;193.0;18430.0;2017
3549607;222.0;19157.0;2017
3549706;490.0;29217.0;2017
3549805;502.0;17218.0;2017
3549904;544.0;43518.0;2017
3549953;86.0;1871.0;2017
3550001;510.0;32076.0;2017
3550100;133.0;47494.0;2017
3550209;1916.0;75866.0;2017
3550308;550.0;10954.0;2017
3550407;424.0;48166.0;2017
3550506;538.0;51001.0;2017
3550605;142.0;1903.0;2017
3550704;25.0;696.0;2017
3550803;271.0;18656.0;2017
3550902;250.0;44949.0;2017
3551009;7.0;93.0;2017
3551108;348.0;24350.0;2017
3551207;125.0;8206.0;2017
3551306;216.0;10649.0;2017
3551405;136.0;20622.0;2017
3551504;19.0;9642.0;2017
3551603;492.0;13628.0;2017
3551702;139.0;27344.0;2017
3551801;816.0;39589.0;2017
3551900;97.0;11033.0;2017
3552007;338.0;24208.0;2017
3552106;1749.0;30684.0;2017
3552205;193.0;12080.0;2017
3552304;200.0;42929.0;2017
3552403;170.0;4319.0;2017
3552502;349.0;3746.0;2017
3552551;282.0;28239.0;2017
3552601;229.0;26775.0;2017
3552700;429.0;22653.0;2017
3552809;2.0;;2017
3552908;194.0;45029.0;2017
3553005;165.0;9572.0;2017
3553104;187.0;11635.0;2017
3553203;164.0;10868.0;2017
3553302;258.0;43280.0;2017
3553401;1062.0;60658.0;2017
3553500;141.0;8072.0;2017
3553609;93.0;14515.0;2017
3553658;45.0;4592.0;2017
3553708;559.0;49903.0;2017
3553807;594.0;37380.0;2017
3553856;116.0;18441.0;2017
3553906;126.0;15139.0;2017
3553955;80.0;23406.0;2017
3554003;342.0;24227.0;2017
3554102;351.0;31320.0;2017
3554201;309.0;17957.0;2017
3554300;976.0;101665.0;2017
3554409;140.0;19714.0;2017
3554508;417.0;26501.0;2017
3554607;139.0;9424.0;2017
3554656;175.0;7914.0;2017
3554706;421.0;26537.0;2017
3554755;24.0;2110.0;2017
3554805;162.0;9925.0;2017
3554904;310.0;13458.0;2017
3554953;456.0;9692.0;2017
3555000;723.0;56070.0;2017
3555109;516.0;22635.0;2017
3555208;227.0;14358.0;2017
3555307;260.0;13661.0;2017
3555356;57.0;19819.0;2017
3555406;133.0;2009.0;2017
3555505;317.0;21328.0;2017
3555604;360.0;21223.0;2017
3555703;78.0;6268.0;2017
3555802;425.0;15854.0;2017
3555901;86.0;11784.0;2017
3556008;519.0;28195.0;2017
3556107;222.0;12660.0;2017
3556206;266.0;4227.0;2017
3556305;177.0;79523.0;2017
3556354;228.0;7281.0;2017
3556404;195.0;19576.0;2017
3556453;53.0;445.0;2017
3556503;8.0;406.0;2017
3556602;264.0;26141.0;2017
3556701;85.0;2150.0;2017
3556800;278.0;19792.0;2017
3556909;111.0;8237.0;2017
3556958;109.0;4179.0;2017
3557006;53.0;8632.0;2017
3557105;515.0;27907.0;2017
3557154;156.0;23551.0;2017
3557204;29.0;13425.0;2017
3557303;91.0;4419.0;2017
4100103;673.0;20765.0;2017
4100202;663.0;95439.0;2017
4100301;1002.0;10566.0;2017
4100400;206.0;2612.0;2017
4100459;543.0;36852.0;2017
4100509;1571.0;44658.0;2017
4100608;592.0;36386.0;2017
4100707;754.0;37894.0;2017
4100806;371.0;27496.0;2017
4100905;319.0;35458.0;2017
4101002;1185.0;27395.0;2017
4101051;208.0;8943.0;2017
4101101;291.0;19468.0;2017
4101150;265.0;9232.0;2017
4101200;304.0;17333.0;2017
4101309;1008.0;29641.0;2017
4101408;1308.0;45066.0;2017
4101507;568.0;28169.0;2017
4101606;858.0;120171.0;2017
4101655;476.0;19499.0;2017
4101705;611.0;43480.0;2017
4101804;1387.0;27129.0;2017
4101853;524.0;21293.0;2017
4101903;598.0;29879.0;2017
4102000;1472.0;79997.0;2017
4102109;705.0;40534.0;2017
4102208;279.0;11601.0;2017
4102307;295.0;24194.0;2017
4102406;774.0;28026.0;2017
4102505;909.0;51860.0;2017
4102604;794.0;15456.0;2017
4102703;282.0;8131.0;2017
4102752;838.0;13391.0;2017
4102802;342.0;20106.0;2017
4102901;1561.0;100429.0;2017
4103008;378.0;28770.0;2017
4103024;431.0;13162.0;2017
4103040;1292.0;52519.0;2017
4103057;857.0;22156.0;2017
4103107;378.0;29039.0;2017
4103156;832.0;16978.0;2017
4103206;363.0;29337.0;2017
4103222;333.0;16601.0;2017
4103305;670.0;30502.0;2017
4103354;511.0;31210.0;2017
4103370;203.0;25569.0;2017
4103404;158.0;17225.0;2017
4103453;444.0;24201.0;2017
4103479;538.0;28939.0;2017
4103503;438.0;13333.0;2017
4103602;398.0;32553.0;2017
4103701;563.0;38751.0;2017
4103800;554.0;13647.0;2017
4103909;729.0;68266.0;2017
4103958;460.0;32334.0;2017
4104006;447.0;23776.0;2017
4104055;552.0;38326.0;2017
4104105;322.0;21932.0;2017
4104204;2233.0;64323.0;2017
4104253;858.0;18780.0;2017
4104303;626.0;66101.0;2017
4104402;2452.0;114716.0;2017
4104428;1481.0;94599.0;2017
4104451;943.0;43858.0;2017
4104501;1917.0;33385.0;2017
4104600;987.0;22485.0;2017
4104659;222.0;39047.0;2017
4104709;1273.0;25990.0;2017
4104808;3221.0;176460.0;2017
4104907;2603.0;140569.0;2017
4105003;1076.0;53374.0;2017
4105102;795.0;36858.0;2017
4105201;1991.0;59991.0;2017
4105300;801.0;32043.0;2017
4105409;1550.0;67907.0;2017
4105508;1349.0;69879.0;2017
4105607;332.0;35066.0;2017
4105706;761.0;64711.0;2017
4105805;374.0;2628.0;2017
4105904;393.0;34720.0;2017
4106001;974.0;33931.0;2017
4106100;218.0;16494.0;2017
4106209;1074.0;20780.0;2017
4106308;454.0;43946.0;2017
4106407;729.0;56355.0;2017
4106456;1198.0;133330.0;2017
4106506;1481.0;55680.0;2017
4106555;382.0;13063.0;2017
4106571;448.0;14593.0;2017
4106605;1019.0;70483.0;2017
4106704;257.0;22019.0;2017
4106803;3051.0;111237.0;2017
4106852;325.0;26110.0;2017
4106902;123.0;745.0;2017
4107009;911.0;47402.0;2017
4107108;176.0;18436.0;2017
4107124;544.0;29921.0;2017
4107157;696.0;27952.0;2017
4107207;1880.0;34872.0;2017
4107256;512.0;41105.0;2017
4107306;288.0;9056.0;2017
4107405;910.0;15873.0;2017
4107504;543.0;43156.0;2017
4107520;352.0;13157.0;2017
4107538;316.0;7543.0;2017
4107546;674.0;22036.0;2017
4107553;282.0;25867.0;2017
4107603;539.0;48477.0;2017
4107652;134.0;1395.0;2017
4107702;322.0;19803.0;2017
4107736;521.0;28119.0;2017
4107751;326.0;10290.0;2017
4107801;218.0;18289.0;2017
4107850;661.0;20957.0;2017
4107900;158.0;12367.0;2017
4108007;211.0;15896.0;2017
4108106;100.0;7668.0;2017
4108205;771.0;24179.0;2017
4108304;568.0;13544.0;2017
4108320;679.0;32632.0;2017
4108403;2621.0;58359.0;2017
4108452;259.0;25721.0;2017
4108502;668.0;101929.0;2017
4108551;465.0;9983.0;2017
4108601;532.0;41917.0;2017
4108650;856.0;47570.0;2017
4108700;572.0;27913.0;2017
4108809;661.0;33443.0;2017
4108908;499.0;47417.0;2017
4108957;1034.0;17335.0;2017
4109005;325.0;17778.0;2017
4109104;200.0;16941.0;2017
4109203;216.0;18764.0;2017
4109302;1658.0;114856.0;2017
4109401;2134.0;207561.0;2017
4109500;493.0;20140.0;2017
4109609;376.0;25190.0;2017
4109658;733.0;49491.0;2017
4109708;1453.0;71640.0;2017
4109757;398.0;15744.0;2017
4109807;482.0;19594.0;2017
4109906;630.0;57515.0;2017
4110003;223.0;15151.0;2017
4110052;265.0;8976.0;2017
4110078;580.0;22701.0;2017
4110102;1599.0;48211.0;2017
4110201;794.0;61214.0;2017
4110300;120.0;14824.0;2017
4110409;398.0;9219.0;2017
4110508;1766.0;57110.0;2017
4110607;1263.0;61349.0;2017
4110656;194.0;7651.0;2017
4110706;2394.0;73375.0;2017
4110805;1183.0;46120.0;2017
4110904;273.0;15217.0;2017
4110953;517.0;13267.0;2017
4111001;202.0;19020.0;2017
4111100;243.0;19635.0;2017
4111209;709.0;21204.0;2017
4111258;552.0;19626.0;2017
4111308;292.0;12674.0;2017
4111407;1683.0;39478.0;2017
4111506;1161.0;34807.0;2017
4111555;531.0;35556.0;2017
4111605;88.0;8006.0;2017
4111704;638.0;8845.0;2017
4111803;811.0;49769.0;2017
4111902;409.0;40436.0;2017
4112009;1014.0;111610.0;2017
4112108;469.0;11774.0;2017
4112207;472.0;27459.0;2017
4112306;577.0;17593.0;2017
4112405;405.0;15983.0;2017
4112504;1232.0;38303.0;2017
4112603;76.0;12365.0;2017
4112702;222.0;13524.0;2017
4112751;754.0;18847.0;2017
4112801;665.0;27327.0;2017
4112900;324.0;30397.0;2017
4112959;440.0;30187.0;2017
4113007;227.0;18223.0;2017
4113106;441.0;17569.0;2017
4113205;2290.0;116743.0;2017
4113254;814.0;48535.0;2017
4113304;1345.0;58099.0;2017
4113403;300.0;27585.0;2017
4113429;345.0;10922.0;2017
4113452;770.0;29664.0;2017
4113502;421.0;60781.0;2017
4113601;158.0;22892.0;2017
4113700;2205.0;114654.0;2017
4113734;429.0;84963.0;2017
4113759;369.0;16948.0;2017
4113809;173.0;10328.0;2017
4113908;1524.0;45288.0;2017
4114005;514.0;70624.0;2017
4114104;346.0;23732.0;2017
4114203;743.0;24632.0;2017
4114302;836.0;15708.0;2017
4114351;562.0;19382.0;2017
4114401;1559.0;77046.0;2017
4114500;1262.0;45035.0;2017
4114609;1934.0;52744.0;2017
4114708;763.0;44473.0;2017
4114807;1351.0;35746.0;2017
4114906;435.0;34166.0;2017
4115002;489.0;18616.0;2017
4115101;458.0;34489.0;2017
4115200;654.0;29516.0;2017
4115309;504.0;21019.0;2017
4115358;665.0;25294.0;2017
4115408;1149.0;31380.0;2017
4115457;930.0;49334.0;2017
4115507;372.0;16296.0;2017
4115606;971.0;34144.0;2017
4115705;6.0;88.0;2017
4115739;599.0;31609.0;2017
4115754;168.0;6805.0;2017
4115804;1153.0;30239.0;2017
4115853;706.0;14933.0;2017
4115903;175.0;20850.0;2017
4116000;134.0;6029.0;2017
4116059;1331.0;26953.0;2017
4116109;724.0;26817.0;2017
4116208;527.0;11939.0;2017
4116307;301.0;12073.0;2017
4116406;190.0;17405.0;2017
4116505;239.0;12654.0;2017
4116604;166.0;7993.0;2017
4116703;839.0;37677.0;2017
4116802;711.0;47693.0;2017
4116901;777.0;33134.0;2017
4116950;940.0;18971.0;2017
4117008;245.0;21539.0;2017
4117057;2041.0;84934.0;2017
4117107;300.0;23574.0;2017
4117206;258.0;12329.0;2017
4117214;186.0;4547.0;2017
4117222;686.0;15604.0;2017
4117255;980.0;28496.0;2017
4117271;1051.0;48560.0;2017
4117297;422.0;10924.0;2017
4117305;2968.0;208814.0;2017
4117404;203.0;15944.0;2017
4117453;461.0;27748.0;2017
4117503;179.0;14066.0;2017
4117602;644.0;138912.0;2017
4117701;1987.0;111542.0;2017
4117800;1684.0;74773.0;2017
4117909;1249.0;64436.0;2017
4118006;358.0;18074.0;2017
4118105;246.0;27839.0;2017
4118204;137.0;2474.0;2017
4118303;25.0;16384.0;2017
4118402;1328.0;106114.0;2017
4118451;321.0;6911.0;2017
4118501;1116.0;44102.0;2017
4118600;485.0;28247.0;2017
4118709;1168.0;27308.0;2017
4118808;545.0;42382.0;2017
4118857;658.0;37988.0;2017
4118907;581.0;20742.0;2017
4119004;1079.0;18437.0;2017
4119103;1213.0;17864.0;2017
4119152;37.0;970.0;2017
4119202;616.0;14477.0;2017
4119251;405.0;9320.0;2017
4119301;2852.0;134909.0;2017
4119400;1238.0;107494.0;2017
4119509;210.0;5265.0;2017
4119608;3008.0;130423.0;2017
4119657;247.0;11901.0;2017
4119707;468.0;32427.0;2017
4119806;1852.0;29759.0;2017
4119905;1258.0;141936.0;2017
4119954;46.0;405.0;2017
4120002;166.0;29708.0;2017
4120101;102.0;12939.0;2017
4120150;744.0;29047.0;2017
4120200;131.0;14393.0;2017
4120309;418.0;16475.0;2017
4120333;100.0;12890.0;2017
4120358;460.0;19121.0;2017
4120408;288.0;14512.0;2017
4120507;445.0;23282.0;2017
4120606;6625.0;143313.0;2017
4120655;219.0;22905.0;2017
4120705;304.0;10593.0;2017
4120804;133.0;3865.0;2017
4120853;365.0;9339.0;2017
4120903;3143.0;80570.0;2017
4121000;1035.0;70160.0;2017
4121109;258.0;30046.0;2017
4121208;1488.0;23064.0;2017
4121257;601.0;23199.0;2017
4121307;234.0;11609.0;2017
4121356;240.0;22024.0;2017
4121406;917.0;33767.0;2017
4121505;1242.0;31268.0;2017
4121604;787.0;37665.0;2017
4121703;1471.0;98317.0;2017
4121752;693.0;44126.0;2017
4121802;799.0;41594.0;2017
4121901;602.0;28897.0;2017
4122008;2042.0;35241.0;2017
4122107;313.0;14649.0;2017
4122156;2919.0;44971.0;2017
4122172;607.0;29266.0;2017
4122206;1083.0;29961.0;2017
4122305;1094.0;37895.0;2017
4122404;666.0;32668.0;2017
4122503;905.0;59625.0;2017
4122602;508.0;44058.0;2017
4122651;839.0;32617.0;2017
4122701;326.0;17285.0;2017
4122800;552.0;18106.0;2017
4122909;469.0;14364.0;2017
4123006;1417.0;27785.0;2017
4123105;172.0;6799.0;2017
4123204;180.0;8417.0;2017
4123303;445.0;29889.0;2017
4123402;436.0;25745.0;2017
4123501;1599.0;40910.0;2017
4123600;88.0;10732.0;2017
4123709;467.0;29186.0;2017
4123808;1077.0;28900.0;2017
4123824;493.0;12658.0;2017
4123857;1861.0;68554.0;2017
4123907;299.0;38219.0;2017
4123956;278.0;26763.0;2017
4124004;419.0;21156.0;2017
4124020;389.0;27287.0;2017
4124053;438.0;20248.0;2017
4124103;1638.0;58655.0;2017
4124202;231.0;20626.0;2017
4124301;179.0;13958.0;2017
4124400;1350.0;27726.0;2017
4124509;225.0;27279.0;2017
4124608;152.0;21670.0;2017
4124707;1357.0;58420.0;2017
4124806;1215.0;32487.0;2017
4124905;319.0;31006.0;2017
4125001;678.0;29350.0;2017
4125100;1959.0;36760.0;2017
4125209;1024.0;29497.0;2017
4125308;253.0;30719.0;2017
4125357;688.0;19218.0;2017
4125407;805.0;35201.0;2017
4125456;408.0;18163.0;2017
4125506;1515.0;21954.0;2017
4125555;217.0;9036.0;2017
4125605;3406.0;84979.0;2017
4125704;1588.0;60454.0;2017
4125753;509.0;25137.0;2017
4125803;347.0;25934.0;2017
4125902;343.0;22617.0;2017
4126009;184.0;16331.0;2017
4126108;292.0;19187.0;2017
4126207;653.0;57564.0;2017
4126256;144.0;6515.0;2017
4126272;535.0;11945.0;2017
